canonical_key	rank	token_id	decoded	count	share_pct	status	bitmask_popcount	bitmask_signature
tel_Telu	32	3088	'ana'	30058	0.002988	text	28	en,cs,da,de,es,fr,hu,id...+20
tel_Telu	33	1082	'R'	28648	0.002848	text	28	en,cs,da,de,es,fr,hu,id...+20
tel_Telu	34	1349	' A'	28445	0.002828	text	28	en,cs,da,de,es,fr,hu,id...+20
tel_Telu	35	1105	'i'	28218	0.002805	text	28	en,cs,da,de,es,fr,hu,id...+20
tel_Telu	36	1424	' L'	28199	0.002803	text	28	en,cs,da,de,es,fr,hu,id...+20
tel_Telu	37	1593	' this'	28108	0.002794	text	28	en,cs,da,de,es,fr,hu,id...+20
tel_Telu	38	1097	'a'	27979	0.002781	text	28	en,cs,da,de,es,fr,hu,id...+20
tel_Telu	39	1115	's'	27910	0.002774	text	28	en,cs,da,de,es,fr,hu,id...+20
tel_Telu	40	4385	'ِ'	27884	0.002772	text	1	ar
tel_Telu	41	20685	' AM'	27557	0.002739	text	28	en,cs,da,de,es,fr,hu,id...+20
tel_Telu	42	1353	' T'	27437	0.002727	text	28	en,cs,da,de,es,fr,hu,id...+20
tel_Telu	43	1075	'K'	27211	0.002705	text	28	en,cs,da,de,es,fr,hu,id...+20
tel_Telu	44	1398	' B'	27037	0.002688	text	28	en,cs,da,de,es,fr,hu,id...+20
tel_Telu	45	1402	' be'	26886	0.002673	text	28	en,cs,da,de,es,fr,hu,id...+20
tel_Telu	46	1071	'G'	26850	0.002669	text	28	en,cs,da,de,es,fr,hu,id...+20
tel_Telu	47	1464	' N'	26796	0.002664	text	28	en,cs,da,de,es,fr,hu,id...+20
tel_Telu	48	1562	' from'	26785	0.002663	text	28	en,cs,da,de,es,fr,hu,id...+20
tel_Telu	49	1066	'B'	25868	0.002571	text	28	en,cs,da,de,es,fr,hu,id...+20
tel_Telu	50	1411	'th'	25698	0.002555	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	1	2354	'.com'	162200	0.016108	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	2	1066	'B'	153291	0.015224	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	3	1307	' of'	119293	0.011847	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	4	1278	' the'	118569	0.011775	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	5	1120	'x'	117008	0.011620	text	27	en,cs,da,de,es,fr,hu,id...+19
tha_Thai	6	4321	'ET'	108051	0.010731	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	7	6507	'FA'	97954	0.009728	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	8	21240	' slot'	94599	0.009395	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	9	1075	'K'	93608	0.009296	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	10	1390	' P'	92157	0.009152	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	11	1608	' U'	91540	0.009091	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	12	1321	' and'	91361	0.009073	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	13	1335	' S'	88750	0.008814	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	14	1398	' B'	87955	0.008735	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	15	6918	'OT'	83237	0.008266	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	16	1071	'G'	81288	0.008073	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	17	1461	' G'	78372	0.007783	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	18	1317	' to'	77162	0.007663	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	19	1258	'er'	75126	0.007461	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	20	1349	' A'	74598	0.007408	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	21	1531	' The'	72622	0.007212	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	22	1115	's'	72200	0.007170	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	23	44021	' pg'	71283	0.007079	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	24	1102	'f'	70955	0.007047	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	25	1623	' i'	69492	0.006901	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	26	1077	'M'	67425	0.006696	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	27	1065	'A'	65913	0.006546	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	28	1080	'P'	65829	0.006538	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	29	1088	'X'	65525	0.006507	text	27	en,cs,da,de,es,fr,hu,id...+19
tha_Thai	30	1085	'U'	64645	0.006420	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	31	1076	'L'	63435	0.006300	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	32	52900	'xxx'	62694	0.006226	text	27	en,cs,da,de,es,fr,hu,id...+19
tha_Thai	33	1098	'b'	62356	0.006193	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	34	6132	'www'	62134	0.006171	text	27	en,cs,da,de,es,fr,hu,id...+19
tha_Thai	35	11377	'abet'	60852	0.006043	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	36	7155	' https'	60557	0.006014	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	37	1083	'S'	60132	0.005972	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	38	38454	' PG'	59673	0.005926	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	39	1411	'th'	59347	0.005894	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	40	32971	'lot'	59228	0.005882	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	41	1068	'D'	58824	0.005842	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	42	1373	' M'	57999	0.005760	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	43	1353	' T'	57524	0.005713	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	44	1294	' in'	55171	0.005479	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	45	1101	'e'	55132	0.005475	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	46	1333	' u'	55025	0.005465	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	47	1079	'O'	54157	0.005378	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	48	1507	' J'	53305	0.005294	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	49	1550	' K'	53194	0.005283	text	28	en,cs,da,de,es,fr,hu,id...+20
tha_Thai	50	1097	'a'	52940	0.005258	text	28	en,cs,da,de,es,fr,hu,id...+20
cat_Latn	1	36810	' Sánchez'	54546	0.005422	text	8	cs,es,hu,nl,pt,vi,sk,is
cat_Latn	2	1502	'á'	49415	0.004912	text	8	cs,es,hu,nl,pt,vi,sk,is
cat_Latn	3	2855	'án'	49013	0.004872	text	8	cs,es,hu,nl,pt,vi,sk,is
cat_Latn	4	4154	' más'	41362	0.004112	text	8	cs,es,hu,nl,pt,vi,sk,is
cat_Latn	5	2624	'ñ'	39405	0.003917	text	1	es
cat_Latn	6	34981	' Fernández'	24714	0.002457	text	8	cs,es,hu,nl,pt,vi,sk,is
cat_Latn	7	31896	' González'	22210	0.002208	text	8	cs,es,hu,nl,pt,vi,sk,is
cat_Latn	8	5910	'ño'	16345	0.001625	text	1	es
cat_Latn	9	18463	' España'	15259	0.001517	text	1	es
cat_Latn	10	7467	'ña'	14500	0.001441	text	1	es
cat_Latn	11	7445	' está'	13490	0.001341	text	8	cs,es,hu,nl,pt,vi,sk,is
cat_Latn	12	8981	' años'	12221	0.001215	text	1	es
cat_Latn	13	113972	'Ă'	11766	0.001170	text	2	vi,ro
cat_Latn	14	23960	'Á'	11119	0.001105	text	8	cs,es,hu,nl,pt,vi,sk,is
cat_Latn	15	55541	' Hernández'	10679	0.001062	text	8	cs,es,hu,nl,pt,vi,sk,is
cat_Latn	16	85637	' Muñoz'	10657	0.001059	text	1	es
cat_Latn	17	2720	'â'	9108	0.000905	text	4	fr,pt,vi,ro
cat_Latn	18	48957	' Ángel'	8805	0.000875	text	8	cs,es,hu,nl,pt,vi,sk,is
cat_Latn	19	2705	'ás'	8567	0.000852	text	8	cs,es,hu,nl,pt,vi,sk,is
cat_Latn	20	22944	'ará'	8441	0.000839	text	8	cs,es,hu,nl,pt,vi,sk,is
cat_Latn	21	56674	'ñez'	7892	0.000785	text	1	es
cat_Latn	22	27297	'ñas'	7873	0.000783	text	1	es
cat_Latn	23	63976	' Álvarez'	7794	0.000775	text	8	cs,es,hu,nl,pt,vi,sk,is
cat_Latn	24	10795	' año'	7591	0.000755	text	1	es
cat_Latn	25	4324	' á'	6936	0.000689	text	8	cs,es,hu,nl,pt,vi,sk,is
cat_Latn	26	9498	' Á'	6650	0.000661	text	8	cs,es,hu,nl,pt,vi,sk,is
cat_Latn	27	6840	'ños'	6158	0.000612	text	1	es
cat_Latn	28	71422	' Suárez'	5854	0.000582	text	8	cs,es,hu,nl,pt,vi,sk,is
cat_Latn	29	82803	'Ã'	5789	0.000575	text	2	pt,vi
cat_Latn	30	4624	'ál'	5775	0.000574	text	8	cs,es,hu,nl,pt,vi,sk,is
cat_Latn	31	68842	' Española'	5387	0.000536	text	1	es
cat_Latn	32	19060	' están'	5300	0.000527	text	8	cs,es,hu,nl,pt,vi,sk,is
cat_Latn	33	45510	' lâ'	5190	0.000516	text	4	fr,pt,vi,ro
cat_Latn	34	96409	' Vázquez'	5110	0.000508	text	8	cs,es,hu,nl,pt,vi,sk,is
cat_Latn	35	124438	' Márquez'	4784	0.000476	text	8	cs,es,hu,nl,pt,vi,sk,is
cat_Latn	36	92939	' Sá'	4475	0.000445	text	8	cs,es,hu,nl,pt,vi,sk,is
cat_Latn	37	125515	' Cañ'	4406	0.000438	text	1	es
cat_Latn	38	79311	' Álvaro'	4287	0.000426	text	8	cs,es,hu,nl,pt,vi,sk,is
cat_Latn	39	28731	' será'	4240	0.000421	text	8	cs,es,hu,nl,pt,vi,sk,is
cat_Latn	40	14358	'añ'	4221	0.000420	text	1	es
cat_Latn	41	91128	' Cataluña'	3994	0.000397	text	1	es
cat_Latn	42	51219	'ķ'	3869	0.000385	text	1	lv
cat_Latn	43	70799	' Tomás'	3788	0.000377	text	8	cs,es,hu,nl,pt,vi,sk,is
cat_Latn	44	38475	' niños'	3788	0.000377	text	1	es
cat_Latn	45	20491	'ática'	3663	0.000364	text	8	cs,es,hu,nl,pt,vi,sk,is
cat_Latn	46	107429	' Núñez'	3632	0.000361	text	1	es
cat_Latn	47	128068	'España'	3547	0.000353	text	1	es
cat_Latn	48	80300	' Peña'	3494	0.000347	text	1	es
cat_Latn	49	5728	'ár'	3419	0.000340	text	8	cs,es,hu,nl,pt,vi,sk,is
cat_Latn	50	4547	'ā'	3411	0.000339	text	1	lv
ces_Latn	1	1334	'е'	27221	0.002720	text	5	ru,uk,bg,mk,sr-Cyrl
ces_Latn	2	1323	'о'	23619	0.002360	text	5	ru,uk,bg,mk,sr-Cyrl
ces_Latn	3	1315	'а'	22052	0.002204	text	5	ru,uk,bg,mk,sr-Cyrl
ces_Latn	4	4785	'ì'	11060	0.001105	text	2	it,vi
ces_Latn	5	16930	'ľ'	9343	0.000934	text	1	sk
ces_Latn	6	4093	'ø'	9221	0.000922	text	2	da,nb
ces_Latn	7	1754	'è'	6390	0.000639	text	4	fr,it,vi,ca
ces_Latn	8	1671	'ü'	6320	0.000632	text	9	de,es,fr,hu,nl,tr,az,et...+1
ces_Latn	9	4547	'ā'	6115	0.000611	text	1	lv
ces_Latn	10	1792	'ö'	5058	0.000505	text	9	de,hu,nl,sv,tr,az,fi,et...+1
ces_Latn	11	1377	'с'	4772	0.000477	text	5	ru,uk,bg,mk,sr-Cyrl
ces_Latn	12	1654	'ä'	4231	0.000423	text	6	de,nl,sv,fi,sk,et
ces_Latn	13	3723	'ć'	4028	0.000403	text	4	pl,sr-Latn,sl,hr
ces_Latn	14	2494	' а'	4019	0.000402	text	5	ru,uk,bg,mk,sr-Cyrl
ces_Latn	15	3774	'ù'	3807	0.000380	text	3	fr,it,vi
ces_Latn	16	2797	'ô'	3665	0.000366	text	5	fr,pt,vi,nb,sk
ces_Latn	17	1810	' о'	2997	0.000300	text	5	ru,uk,bg,mk,sr-Cyrl
ces_Latn	18	2631	'ë'	2982	0.000298	text	2	fr,nl
ces_Latn	19	4872	' р'	2971	0.000297	text	5	ru,uk,bg,mk,sr-Cyrl
ces_Latn	20	1780	'ı'	2768	0.000277	text	2	tr,az
ces_Latn	21	1756	' и'	2676	0.000267	text	5	ru,uk,bg,mk,sr-Cyrl
ces_Latn	22	10476	' Ö'	2576	0.000257	text	9	de,hu,nl,sv,tr,az,fi,et...+1
ces_Latn	23	7701	'ī'	2569	0.000257	text	1	lv
ces_Latn	24	1472	'у'	2556	0.000255	text	5	ru,uk,bg,mk,sr-Cyrl
ces_Latn	25	1668	' в'	2532	0.000253	text	5	ru,uk,bg,mk,sr-Cyrl
ces_Latn	26	20512	'ović'	2510	0.000251	text	4	pl,sr-Latn,sl,hr
ces_Latn	27	3608	' für'	2364	0.000236	text	9	de,es,fr,hu,nl,tr,az,et...+1
ces_Latn	28	39446	' Müller'	2352	0.000235	text	9	de,es,fr,hu,nl,tr,az,et...+1
ces_Latn	29	3238	'ör'	2285	0.000228	text	9	de,hu,nl,sv,tr,az,fi,et...+1
ces_Latn	30	90944	' ľ'	2194	0.000219	text	1	sk
ces_Latn	31	66093	'ľa'	2162	0.000216	text	1	sk
ces_Latn	32	1753	'і'	2116	0.000211	text	1	uk
ces_Latn	33	2739	'َ'	2078	0.000208	text	1	ar
ces_Latn	34	2624	'ñ'	2064	0.000206	text	1	es
ces_Latn	35	2592	'ür'	2011	0.000201	text	9	de,es,fr,hu,nl,tr,az,et...+1
ces_Latn	36	30773	'Ö'	1946	0.000194	text	9	de,hu,nl,sv,tr,az,fi,et...+1
ces_Latn	37	1755	' à'	1935	0.000193	text	7	fr,it,pt,sv,vi,nb,ca
ces_Latn	38	4059	'се'	1911	0.000191	text	5	ru,uk,bg,mk,sr-Cyrl
ces_Latn	39	50901	' mô'	1902	0.000190	text	5	fr,pt,vi,nb,sk
ces_Latn	40	16096	'ō'	1891	0.000189	no_in_scope_chars	0	(none)
ces_Latn	41	4847	' è'	1877	0.000188	text	4	fr,it,vi,ca
ces_Latn	42	3914	'ś'	1807	0.000181	text	1	pl
ces_Latn	43	4861	'ön'	1780	0.000178	text	9	de,hu,nl,sv,tr,az,fi,et...+1
ces_Latn	44	2982	' С'	1743	0.000174	text	5	ru,uk,bg,mk,sr-Cyrl
ces_Latn	45	1614	' с'	1699	0.000170	text	5	ru,uk,bg,mk,sr-Cyrl
ces_Latn	46	77830	' veľ'	1658	0.000166	text	1	sk
ces_Latn	47	4874	'ün'	1620	0.000162	text	9	de,es,fr,hu,nl,tr,az,et...+1
ces_Latn	48	4397	'är'	1620	0.000162	text	6	de,nl,sv,fi,sk,et
ces_Latn	49	20118	' François'	1598	0.000160	text	5	fr,pt,tr,az,ca
ces_Latn	50	6037	'ück'	1592	0.000159	text	9	de,es,fr,hu,nl,tr,az,et...+1
deu_Latn	1	1337	'é'	29026	0.002886	text	13	cs,es,fr,hu,it,nl,pt,sv...+5
deu_Latn	2	13566	'Г'	9790	0.000973	text	5	ru,uk,bg,mk,sr-Cyrl
deu_Latn	3	1755	' à'	9567	0.000951	text	7	fr,it,pt,sv,vi,nb,ca
deu_Latn	4	113972	'Ă'	9205	0.000915	text	2	vi,ro
deu_Latn	5	1924	'és'	8887	0.000884	text	13	cs,es,fr,hu,it,nl,pt,sv...+5
deu_Latn	6	1502	'á'	8046	0.000800	text	8	cs,es,hu,nl,pt,vi,sk,is
deu_Latn	7	1529	'í'	7242	0.000720	text	9	cs,es,hu,nl,pt,vi,sk,ca...+1
deu_Latn	8	2720	'â'	7122	0.000708	text	4	fr,pt,vi,ro
deu_Latn	9	2439	'の'	7046	0.000701	text	1	ja
deu_Latn	10	4547	'ā'	6762	0.000672	text	1	lv
deu_Latn	11	82803	'Ã'	6697	0.000666	text	2	pt,vi
deu_Latn	12	2267	'ée'	6620	0.000658	text	13	cs,es,fr,hu,it,nl,pt,sv...+5
deu_Latn	13	1506	'ó'	6363	0.000633	text	11	cs,es,hu,nl,pl,pt,vi,nb...+3
deu_Latn	14	16096	'ō'	6137	0.000610	no_in_scope_chars	0	(none)
deu_Latn	15	2855	'án'	5760	0.000573	text	8	cs,es,hu,nl,pt,vi,sk,is
deu_Latn	16	81613	' Café'	5565	0.000553	text	13	cs,es,fr,hu,it,nl,pt,sv...+5
deu_Latn	17	4187	'を'	5369	0.000534	text	1	ja
deu_Latn	18	96897	'Â'	5210	0.000518	text	4	fr,pt,vi,ro
deu_Latn	19	11333	' José'	5101	0.000507	text	13	cs,es,fr,hu,it,nl,pt,sv...+5
deu_Latn	20	1921	'à'	4441	0.000442	text	7	fr,it,pt,sv,vi,nb,ca
deu_Latn	21	2739	'َ'	4228	0.000420	text	1	ar
deu_Latn	22	3975	'ón'	3789	0.000377	text	11	cs,es,hu,nl,pl,pt,vi,nb...+3
deu_Latn	23	24577	' André'	3723	0.000370	text	13	cs,es,fr,hu,it,nl,pt,sv...+5
deu_Latn	24	4093	'ø'	3710	0.000369	text	2	da,nb
deu_Latn	25	2747	'én'	3695	0.000367	text	13	cs,es,fr,hu,it,nl,pt,sv...+5
deu_Latn	26	2713	'的'	3587	0.000357	text	3	zh-Hans,zh-Hant,ja
deu_Latn	27	2650	'に'	3584	0.000356	text	1	ja
deu_Latn	28	4715	'î'	3567	0.000355	text	2	fr,ro
deu_Latn	29	2381	'š'	3521	0.000350	text	9	cs,sr-Latn,fi,sl,hr,sk,et,lt...+1
deu_Latn	30	7701	'ī'	3425	0.000341	text	1	lv
deu_Latn	31	1754	'è'	3384	0.000336	text	4	fr,it,vi,ca
deu_Latn	32	4385	'ِ'	3368	0.000335	text	1	ar
deu_Latn	33	77834	' Pokémon'	3257	0.000324	text	13	cs,es,fr,hu,it,nl,pt,sv...+5
deu_Latn	34	2514	'č'	3253	0.000323	text	7	cs,sr-Latn,sl,hr,sk,lt,lv
deu_Latn	35	5509	'ín'	3224	0.000321	text	9	cs,es,hu,nl,pt,vi,sk,ca...+1
deu_Latn	36	15357	' â'	3200	0.000318	text	4	fr,pt,vi,ro
deu_Latn	37	2631	'ë'	3190	0.000317	text	2	fr,nl
deu_Latn	38	3291	'ité'	3125	0.000311	text	13	cs,es,fr,hu,it,nl,pt,sv...+5
deu_Latn	39	2411	'ú'	3096	0.000308	text	9	cs,es,hu,nl,pt,vi,sk,ca...+1
deu_Latn	40	20118	' François'	3047	0.000303	text	5	fr,pt,tr,az,ca
deu_Latn	41	1940	'ç'	3000	0.000298	text	5	fr,pt,tr,az,ca
deu_Latn	42	7884	'ï'	2916	0.000290	text	3	fr,nl,ca
deu_Latn	43	2624	'ñ'	2853	0.000284	text	1	es
deu_Latn	44	34772	' René'	2844	0.000283	text	13	cs,es,fr,hu,it,nl,pt,sv...+5
deu_Latn	45	2114	'ê'	2838	0.000282	text	3	fr,pt,vi
deu_Latn	46	2803	'å'	2790	0.000277	text	4	da,sv,fi,nb
deu_Latn	47	2600	'ş'	2776	0.000276	text	2	tr,az
deu_Latn	48	10095	'ū'	2707	0.000269	text	2	lt,lv
deu_Latn	49	19288	' São'	2669	0.000265	text	2	pt,vi
deu_Latn	50	9267	'ð'	2653	0.000264	text	1	is
fin_Latn	1	113972	'Ă'	15599	0.001555	text	2	vi,ro
fin_Latn	2	2747	'én'	13467	0.001342	text	13	cs,es,fr,hu,it,nl,pt,sv...+5
fin_Latn	3	13566	'Г'	11804	0.001177	text	5	ru,uk,bg,mk,sr-Cyrl
fin_Latn	4	16778	'À'	9326	0.000930	text	7	fr,it,pt,sv,vi,nb,ca
fin_Latn	5	1337	'é'	7023	0.000700	text	13	cs,es,fr,hu,it,nl,pt,sv...+5
fin_Latn	6	4093	'ø'	5826	0.000581	text	2	da,nb
fin_Latn	7	1780	'ı'	4093	0.000408	text	2	tr,az
fin_Latn	8	5892	'æ'	3700	0.000369	text	4	da,fr,nb,is
fin_Latn	9	54275	'ŝ'	3532	0.000352	no_in_scope_chars	0	(none)
fin_Latn	10	1755	' à'	3298	0.000329	text	7	fr,it,pt,sv,vi,nb,ca
fin_Latn	11	1502	'á'	3248	0.000324	text	8	cs,es,hu,nl,pt,vi,sk,is
fin_Latn	12	9051	'ør'	2956	0.000295	text	2	da,nb
fin_Latn	13	1671	'ü'	2837	0.000283	text	9	de,es,fr,hu,nl,tr,az,et...+1
fin_Latn	14	3608	' für'	2785	0.000278	text	9	de,es,fr,hu,nl,tr,az,et...+1
fin_Latn	15	1921	'à'	2644	0.000264	text	7	fr,it,pt,sv,vi,nb,ca
fin_Latn	16	2720	'â'	2443	0.000243	text	4	fr,pt,vi,ro
fin_Latn	17	28943	' München'	2158	0.000215	text	9	de,es,fr,hu,nl,tr,az,et...+1
fin_Latn	18	4013	'õ'	2068	0.000206	text	3	pt,vi,et
fin_Latn	19	1924	'és'	2053	0.000205	text	13	cs,es,fr,hu,it,nl,pt,sv...+5
fin_Latn	20	1529	'í'	2030	0.000202	text	9	cs,es,hu,nl,pt,vi,sk,ca...+1
fin_Latn	21	5281	'ů'	2020	0.000201	text	1	cs
fin_Latn	22	2761	'ación'	2002	0.000200	text	11	cs,es,hu,nl,pl,pt,vi,nb...+3
fin_Latn	23	59481	'ære'	1997	0.000199	text	4	da,fr,nb,is
fin_Latn	24	46030	' være'	1850	0.000184	text	4	da,fr,nb,is
fin_Latn	25	3723	'ć'	1834	0.000183	text	4	pl,sr-Latn,sl,hr
fin_Latn	26	1756	' и'	1822	0.000182	text	5	ru,uk,bg,mk,sr-Cyrl
fin_Latn	27	1506	'ó'	1808	0.000180	text	11	cs,es,hu,nl,pl,pt,vi,nb...+3
fin_Latn	28	1940	'ç'	1741	0.000174	text	5	fr,pt,tr,az,ca
fin_Latn	29	2855	'án'	1729	0.000172	text	8	cs,es,hu,nl,pt,vi,sk,is
fin_Latn	30	2600	'ş'	1701	0.000170	text	2	tr,az
fin_Latn	31	1668	' в'	1679	0.000167	text	5	ru,uk,bg,mk,sr-Cyrl
fin_Latn	32	15357	' â'	1609	0.000160	text	4	fr,pt,vi,ro
fin_Latn	33	3269	'ès'	1519	0.000151	text	4	fr,it,vi,ca
fin_Latn	34	31771	' español'	1509	0.000150	text	1	es
fin_Latn	35	2267	'ée'	1431	0.000143	text	13	cs,es,fr,hu,it,nl,pt,sv...+5
fin_Latn	36	7546	'ères'	1430	0.000143	text	4	fr,it,vi,ca
fin_Latn	37	1538	'д'	1427	0.000142	text	5	ru,uk,bg,mk,sr-Cyrl
fin_Latn	38	4874	'ün'	1389	0.000138	text	9	de,es,fr,hu,nl,tr,az,et...+1
fin_Latn	39	2624	'ñ'	1338	0.000133	text	1	es
fin_Latn	40	94699	' nær'	1335	0.000133	text	4	da,fr,nb,is
fin_Latn	41	82803	'Ã'	1319	0.000131	text	2	pt,vi
fin_Latn	42	2592	'ür'	1296	0.000129	text	9	de,es,fr,hu,nl,tr,az,et...+1
fin_Latn	43	39453	'Ü'	1292	0.000129	text	9	de,es,fr,hu,nl,tr,az,et...+1
fin_Latn	44	96897	'Â'	1282	0.000128	text	4	fr,pt,vi,ro
fin_Latn	45	1902	' на'	1282	0.000128	text	5	ru,uk,bg,mk,sr-Cyrl
fin_Latn	46	48525	' sø'	1256	0.000125	text	2	da,nb
fin_Latn	47	77834	' Pokémon'	1250	0.000125	text	13	cs,es,fr,hu,it,nl,pt,sv...+5
fin_Latn	48	3975	'ón'	1230	0.000123	text	11	cs,es,hu,nl,pl,pt,vi,nb...+3
fin_Latn	49	81613	' Café'	1213	0.000121	text	13	cs,es,fr,hu,it,nl,pt,sv...+5
fin_Latn	50	1754	'è'	1206	0.000120	text	4	fr,it,vi,ca
hin_Deva	1	1278	' the'	283749	0.028140	text	28	en,cs,da,de,es,fr,hu,id...+20
hin_Deva	2	1307	' of'	226232	0.022436	text	28	en,cs,da,de,es,fr,hu,id...+20
hin_Deva	3	1294	' in'	223285	0.022144	text	28	en,cs,da,de,es,fr,hu,id...+20
hin_Deva	4	1317	' to'	203884	0.020220	text	28	en,cs,da,de,es,fr,hu,id...+20
hin_Deva	5	1321	' and'	187626	0.018607	text	28	en,cs,da,de,es,fr,hu,id...+20
hin_Deva	6	1261	' a'	123020	0.012200	text	28	en,cs,da,de,es,fr,hu,id...+20
hin_Deva	7	1395	' is'	99082	0.009826	text	28	en,cs,da,de,es,fr,hu,id...+20
hin_Deva	8	83301	' Hindi'	96123	0.009533	text	28	en,cs,da,de,es,fr,hu,id...+20
hin_Deva	9	1394	' for'	93459	0.009268	text	28	en,cs,da,de,es,fr,hu,id...+20
hin_Deva	10	1073	'I'	83307	0.008262	text	28	en,cs,da,de,es,fr,hu,id...+20
hin_Deva	11	2354	'.com'	82335	0.008165	text	28	en,cs,da,de,es,fr,hu,id...+20
hin_Deva	12	1408	' on'	81126	0.008045	text	28	en,cs,da,de,es,fr,hu,id...+20
hin_Deva	13	1104	'h'	80877	0.008021	text	28	en,cs,da,de,es,fr,hu,id...+20
hin_Deva	14	1398	' B'	73049	0.007244	text	28	en,cs,da,de,es,fr,hu,id...+20
hin_Deva	15	1066	'B'	72327	0.007173	text	28	en,cs,da,de,es,fr,hu,id...+20
hin_Deva	16	15584	' News'	71238	0.007065	text	27	en,cs,da,de,es,fr,hu,id...+19
hin_Deva	17	1071	'G'	69796	0.006922	text	28	en,cs,da,de,es,fr,hu,id...+20
hin_Deva	18	1636	' you'	60969	0.006046	text	28	en,cs,da,de,es,fr,hu,id...+20
hin_Deva	19	1083	'S'	60951	0.006045	text	28	en,cs,da,de,es,fr,hu,id...+20
hin_Deva	20	1362	' I'	59283	0.005879	text	28	en,cs,da,de,es,fr,hu,id...+20
hin_Deva	21	1115	's'	57009	0.005654	text	28	en,cs,da,de,es,fr,hu,id...+20
hin_Deva	22	1105	'i'	56263	0.005580	text	28	en,cs,da,de,es,fr,hu,id...+20
hin_Deva	23	1349	' A'	56104	0.005564	text	28	en,cs,da,de,es,fr,hu,id...+20
hin_Deva	24	1075	'K'	55093	0.005464	text	28	en,cs,da,de,es,fr,hu,id...+20
hin_Deva	25	1550	' K'	53892	0.005345	text	28	en,cs,da,de,es,fr,hu,id...+20
hin_Deva	26	1082	'R'	53415	0.005297	text	28	en,cs,da,de,es,fr,hu,id...+20
hin_Deva	27	1065	'A'	52858	0.005242	text	28	en,cs,da,de,es,fr,hu,id...+20
hin_Deva	28	75683	' mins'	52251	0.005182	text	28	en,cs,da,de,es,fr,hu,id...+20
hin_Deva	29	1067	'C'	52080	0.005165	text	28	en,cs,da,de,es,fr,hu,id...+20
hin_Deva	30	1335	' S'	49878	0.004946	text	28	en,cs,da,de,es,fr,hu,id...+20
hin_Deva	31	18445	' PM'	49346	0.004894	text	28	en,cs,da,de,es,fr,hu,id...+20
hin_Deva	32	1277	'ar'	49148	0.004874	text	28	en,cs,da,de,es,fr,hu,id...+20
hin_Deva	33	1390	' P'	49090	0.004868	text	28	en,cs,da,de,es,fr,hu,id...+20
hin_Deva	34	1454	' with'	47695	0.004730	text	27	en,cs,da,de,es,fr,hu,id...+19
hin_Deva	35	1076	'L'	46899	0.004651	text	28	en,cs,da,de,es,fr,hu,id...+20
