run_tag,iter,tokens,name,kind,lm_loss,ppl,delta_from_first
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1200,5033164800,code,forget,0.6948223,2.003353,-0.07674
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1225,5138022400,code,forget,0.6991302,2.012002,-0.07244
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1250,5242880000,code,forget,0.6970493,2.007819,-0.07452
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1275,5347737600,code,forget,0.69841,2.010553,-0.07316
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1300,5452595200,code,forget,0.6962113,2.006138,-0.07536
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1325,5557452800,code,forget,0.6982059,2.010143,-0.07336
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1350,5662310400,code,forget,0.6978296,2.009387,-0.07374
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1375,5767168000,code,forget,0.6986992,2.011135,-0.07287
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1400,5872025600,code,forget,0.702002,2.017788,-0.06956
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1425,5976883200,code,forget,0.7013758,2.016525,-0.07019
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1450,6081740800,code,forget,0.7026808,2.019158,-0.06889
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1475,6186598400,code,forget,0.7030772,2.019959,-0.06849
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1500,6291456000,code,forget,0.7038571,2.021535,-0.06771
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1525,6396313600,code,forget,0.7036753,2.021167,-0.06789
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1550,6501171200,code,forget,0.7044571,2.022748,-0.06711
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1575,6606028800,code,forget,0.7064373,2.026758,-0.06513
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1600,6710886400,code,forget,0.7071745,2.028252,-0.06439
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1625,6815744000,code,forget,0.7079102,2.029745,-0.06366
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1650,6920601600,code,forget,0.7087747,2.031501,-0.06279
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1675,7025459200,code,forget,0.7092376,2.032441,-0.06233
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1700,7130316800,code,forget,0.7101001,2.034195,-0.06147
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1725,7235174400,code,forget,0.7104614,2.03493,-0.06111
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1750,7340032000,code,forget,0.7104494,2.034906,-0.06112
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1775,7444889600,code,forget,0.7135644,2.041254,-0.058
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1800,7549747200,code,forget,0.7146392,2.043449,-0.05693
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1825,7654604800,code,forget,0.7130534,2.040211,-0.05851
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1850,7759462400,code,forget,0.7156805,2.045578,-0.05589
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1875,7864320000,code,forget,0.7161866,2.046614,-0.05538
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1900,7969177600,code,forget,0.7172087,2.048707,-0.05436
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1925,8074035200,code,forget,0.7170689,2.04842,-0.0545
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1950,8178892800,code,forget,0.718003,2.050335,-0.05356
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1975,8283750400,code,forget,0.7199733,2.054378,-0.05159
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2000,8388608000,code,forget,0.7195855,2.053582,-0.05198
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2025,8493465600,code,forget,0.7216094,2.057742,-0.04996
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2050,8598323200,code,forget,0.7231484,2.060912,-0.04842
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2075,8703180800,code,forget,0.7248077,2.064334,-0.04676
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2100,8808038400,code,forget,0.7239689,2.062603,-0.0476
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2125,8912896000,code,forget,0.7265713,2.067978,-0.045
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2150,9017753600,code,forget,0.7264271,2.06768,-0.04514
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2175,9122611200,code,forget,0.7280789,2.071098,-0.04349
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2200,9227468800,code,forget,0.7292116,2.073445,-0.04236
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2225,9332326400,code,forget,0.7300137,2.075109,-0.04155
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2250,9437184000,code,forget,0.7290551,2.073121,-0.04251
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2275,9542041600,code,forget,0.7502065,2.117437,-0.02136
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2300,9646899200,code,forget,0.740997,2.098026,-0.03057
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2325,9751756800,code,forget,0.7446933,2.105796,-0.02687
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2350,9856614400,code,forget,0.7420161,2.100165,-0.02955
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2375,9961472000,code,forget,0.7420392,2.100214,-0.02953
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2400,10066329600,code,forget,0.7420133,2.10016,-0.02955
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2425,10171187200,code,forget,0.7433701,2.103011,-0.0282
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2450,10276044800,code,forget,0.7448397,2.106104,-0.02673
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2475,10380902400,code,forget,0.7451376,2.106731,-0.02643
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2500,10485760000,code,forget,0.7474629,2.111636,-0.0241
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2525,10590617600,code,forget,0.7472125,2.111107,-0.02435
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2550,10695475200,code,forget,0.7460706,2.108698,-0.0255
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2575,10800332800,code,forget,0.7463177,2.109219,-0.02525
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2600,10905190400,code,forget,0.7473968,2.111496,-0.02417
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2625,11010048000,code,forget,0.749015,2.114916,-0.02255
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2650,11114905600,code,forget,0.7474056,2.111515,-0.02416
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2675,11219763200,code,forget,0.7484073,2.113631,-0.02316
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2700,11324620800,code,forget,0.7493477,2.11562,-0.02222
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2725,11429478400,code,forget,0.7482285,2.113253,-0.02334
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2750,11534336000,code,forget,0.7484857,2.113797,-0.02308
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2775,11639193600,code,forget,0.7491375,2.115175,-0.02243
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2800,11744051200,code,forget,0.7467868,2.110209,-0.02478
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2825,11848908800,code,forget,0.7477541,2.112251,-0.02381
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2850,11953766400,code,forget,0.7473779,2.111456,-0.02419
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2875,12058624000,code,forget,0.746882,2.110409,-0.02468
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2900,12163481600,code,forget,0.7472711,2.111231,-0.0243
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2925,12268339200,code,forget,0.7462229,2.109019,-0.02534
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2950,12373196800,code,forget,0.7457088,2.107935,-0.02586
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2975,12478054400,code,forget,0.7435297,2.103347,-0.02804
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,3000,12582912000,code,forget,0.7431293,2.102505,-0.02844
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,3025,12687769600,code,forget,0.7436161,2.103528,-0.02795
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,3050,12792627200,code,forget,0.7428368,2.10189,-0.02873
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,3075,12897484800,code,forget,0.7430705,2.102381,-0.0285
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,3100,13002342400,code,forget,0.7436041,2.103503,-0.02796
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,3125,13107200000,code,forget,0.7419161,2.099955,-0.02965
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,3150,13212057600,code,forget,0.7417135,2.09953,-0.02985
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,3175,13316915200,code,forget,0.7413019,2.098666,-0.03027
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,3200,13421772800,code,forget,0.741548,2.099183,-0.03002
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,25,104857600,de,forget,1.955237,7.065594,0.0
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,50,209715200,de,forget,1.901958,6.698996,-0.05328
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,75,314572800,de,forget,1.878041,6.540676,-0.0772
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,100,419430400,de,forget,1.86641,6.465043,-0.08883
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,125,524288000,de,forget,1.862068,6.437033,-0.09317
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,150,629145600,de,forget,1.859551,6.420851,-0.09569
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,175,734003200,de,forget,1.864178,6.450629,-0.09106
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,200,838860800,de,forget,1.859523,6.420671,-0.09571
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,225,943718400,de,forget,1.869784,6.486892,-0.08545
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,250,1048576000,de,forget,1.86119,6.431387,-0.09405
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,275,1153433600,de,forget,1.860984,6.430061,-0.09425
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,300,1258291200,de,forget,1.862664,6.440875,-0.09257
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,325,1363148800,de,forget,1.866897,6.468196,-0.08834
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,350,1468006400,de,forget,1.86393,6.449029,-0.09131
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,375,1572864000,de,forget,1.868315,6.477375,-0.08692
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,400,1677721600,de,forget,1.868119,6.476106,-0.08712
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,425,1782579200,de,forget,1.876204,6.528674,-0.07903
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,450,1887436800,de,forget,1.872681,6.505716,-0.08256
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,475,1992294400,de,forget,1.878057,6.540785,-0.07718
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,500,2097152000,de,forget,1.878108,6.541119,-0.07713
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,525,2202009600,de,forget,1.877251,6.535515,-0.07799
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,550,2306867200,de,forget,1.883066,6.573631,-0.07217
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,575,2411724800,de,forget,1.88243,6.569451,-0.07281
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,600,2516582400,de,forget,1.883016,6.573299,-0.07222
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,625,2621440000,de,forget,1.881455,6.563044,-0.07378
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,650,2726297600,de,forget,1.882345,6.568891,-0.07289
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,675,2831155200,de,forget,1.889472,6.615877,-0.06576
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,700,2936012800,de,forget,1.884996,6.58633,-0.07024
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,725,3040870400,de,forget,1.888572,6.609921,-0.06666
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,750,3145728000,de,forget,1.887122,6.600345,-0.06811
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,775,3250585600,de,forget,1.892178,6.633799,-0.06306
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,800,3355443200,de,forget,1.889949,6.619028,-0.06529
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,825,3460300800,de,forget,1.888613,6.610192,-0.06662
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,850,3565158400,de,forget,1.890069,6.619822,-0.06517
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,875,3670016000,de,forget,1.892118,6.633401,-0.06312
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,900,3774873600,de,forget,1.89127,6.627779,-0.06397
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,925,3879731200,de,forget,1.892413,6.635359,-0.06282
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,950,3984588800,de,forget,1.896019,6.659329,-0.05922
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,975,4089446400,de,forget,1.897511,6.669271,-0.05773
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1000,4194304000,de,forget,1.898162,6.673616,-0.05707
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1025,4299161600,de,forget,1.898018,6.672655,-0.05722
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1050,4404019200,de,forget,1.89983,6.684755,-0.05541
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1075,4508876800,de,forget,1.905028,6.719596,-0.05021
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1100,4613734400,de,forget,1.904574,6.716546,-0.05066
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1125,4718592000,de,forget,1.908345,6.74192,-0.04689
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,1150,4823449600,de,forget,1.90257,6.703102,-0.05267
