id	token	count
149597	 κακῶν	11278
149598	σῃς	11297
149599	 ὂν	11404
149600	 σωτη	4077
149601	λεται	4343
149602	δί	11683
149603	τήρ	1681
149604	 ἑορ	10918
149605	ῶσαι	11176
149606	 εἰπὼν	11092
149607	 ἀρχιερ	10634
149608	 αὐτούς	11157
149609	 Λακε	1697
149610	 αἰῶνας	11282
149611	γομεν	6927
149612	 πολλοῖς	10912
149613	δαμ	2334
149614	ίζεσθαι	11027
149615	 μῆ	6833
149616	παρὰ	11049
149617	 ἑκα	11107
149618	ταὶ	11088
149619	 ποιητ	11008
149620	 μάχ	2186
149621	 αἷ	1311
149622	πεμ	6697
149623	 μέν	6270
149624	ότητι	11317
149625	λετο	10665
149626	μὸν	11024
149627	 ἄκ	8343
149628	ληφ	10912
149629	σκει	11010
149630	 τινὸς	11150
149631	 πάλαι	10943
149632	λό	11059
149633	ῶντες	10919
149634	 ἀνάγκ	2020
149635	 καιρὸν	10712
149636	 ποταμ	7077
149637	ττων	11199
149638	χεῖν	6633
149639	 δαί	11166
149640	 Ἐπ	5756
149641	ῦντα	10871
149642	σαντας	10611
149643	ίνειν	11065
149644	χρ	6961
149645	 ἀνο	11162
149646	 κά	6966
149647	 υἱὸς	10502
149648	ικὸς	10911
149649	 πάνυ	10755
149650	 ἐθέ	10656
149651	 οὐρανοῦ	11113
149652	 ἄλλος	10783
149653	αὶ	11103
149654	 ἐξη	10628
149655	 ᾠ	11703
149656	 αἰχ	3276
149657	 γάρ	11316
149658	 ἡμέ	4689
149659	 Υἱὸν	10806
149660	 ὥς	10548
149661	................................	786
149662	δὸς	6450
149663	 κακῶς	10587
149664	 Υἱὸς	10873
149665	 φύσις	10898
149666	 ἀκολου	10808
149667	 βασιλεύ	6412
149668	 ἀνάγκη	10820
149669	 αἴτιον	11158
149670	 ὅλων	10765
149671	 ἐλπί	7751
149672	 πρῶτος	10341
149673	 θεὸν	10239
149674	 ὀνομά	10336
149675	σεβείας	5307
149676	ήσεως	7304
149677	ποῦ	10952
149678	 Μὴ	10828
149679	ῆται	10775
149680	 δόξης	10568
149681	 ἰδεῖν	10498
149682	λὴν	7541
149683	κεῖν	4715
149684	 τινας	10309
149685	 εὐεργ	5508
149686	ήσει	10785
149687	γοντος	4355
149688	 ἐπά	10651
149689	 ἑαυτοὺς	10560
149690	 ἁμαρτ	5200
149691	 ὄντες	10407
149692	 Πῶς	10660
149693	 ἀδελφο	7390
149694	 δυνάμεως	10176
149695	 ἀξιο	10368
149696	ίαις	10554
149697	 ζωὴν	10507
149698	ρείαν	5182
149699	 ἐνέ	10076
149700	 ὕδατος	10696
149701	 διά	11023
149702	 εἶχεν	10142
149703	 πίστιν	10346
149704	 πρώ	10747
149705	πτειν	10456
149706	ρισμ	7473
149707	 τοὐ	5522
149708	ἐκεῖ	10493
149709	 ἀκρο	10298
149710	λογον	10593
149711	 ἀνή	7191
149712	 ἐσ	10287
149713	Εὐ	10403
149714	 ἧττον	10629
149715	 εἰσὶ	10662
149716	 ἐστίν	10606
149717	 Ἰουδαίων	9950
149718	 Ἀριστο	6570
149719	χειν	6951
149720	ὑπ	4849
149721	 μεταξὺ	10549
149722	πολλ	10199
149723	 κύ	7911
149724	 γέγονεν	10258
149725	 λόγον	10461
149726	 γενόμενος	9951
149727	 ἀνθρώπους	10066
149728	λοῖ	3249
149729	 Πατέρα	10296
149730	βον	5436
149731	ίοις	10625
149732	τέροις	6003
149733	λῶ	2615
149734	 ἑρ	3595
149735	 πᾶς	10357
149736	σμῳ	3871
149737	πτὰ	2368
149738	λῆς	9792
149739	ῦται	10349
149740	 μέγας	10223
149741	 ποῦ	10202
149742	ροὺς	9989
149743	 σαφῶς	10110
149744	 ἀποστό	4701
149745	στήριον	6866
149746	 Ἰησοῦς	9898
149747	ἀντ	6377
149748	 ἀλλή	2487
149749	 ἔχω	10046
149750	 Ἠ	9653
149751	ῦμεν	10065
149752	ἀρχ	10015
149753	 δίκην	10017
149754	 μέσον	10041
149755	ᾷν	10273
149756	 τούτου	10104
149757	 Αἴ	4901
149758	 δί	6583
149759	 ἐμα	6894
149760	μίαν	9948
149761	 ἐδό	4558
149762	 Ἱερ	3572
149763	 ἐπιτη	9704
149764	 ποιη	9622
149765	βειαν	3782
149766	ῦνται	10203
149767	 οἰκεῖ	4677
149768	γῳ	4789
149769	 λαβὼν	9754
149770	 ἀνδρὸς	9782
149771	 ἐκέλευ	6663
149772	μιον	9809
149773	 ἐχθρο	6918
149774	 τινὶ	10155
149775	 αὔ	10064
149776	 ἐπʼ	9238
149777	όμεθα	9823
149778	σύνην	5718
149779	 Ἐπεὶ	9904
149780	 τινι	9746
149781	 ἐμβ	9861
149782	 ἀρετὴν	9949
149783	 αἷμα	9950
149784	 Ἀρ	9441
149785	ρεσθαι	10099
149786	ΚΕΦΑΛ	10004
149787	εὺς	6422
149788	 γίνεται	10766
149789	 υἱὸν	9355
149790	 δοξ	6681
149791	 ἕν	10003
149792	 ἐξο	9939
149793	 ὑπα	9553
149794	 Παῦλος	9928
149795	 ἐλευθερ	9564
149796	νετο	6474
149797	 ἐπιστή	9862
149798	 ἁμαρτίας	9988
149799	λογίαν	9772
149800	 Τὰ	10040
149801	 βασιλείαν	9198
149802	 πολλὴν	9694
149803	 ῥᾳ	4658
149804	 γυναῖκα	9249
149805	 ἱερε	3002
149806	μένη	9522
149807	 εὐαγγελ	9482
149808	 ἡμέρᾳ	9410
149809	 πόλις	9886
149810	 ἄγ	9674
149811	οὕτως	9747
149812	 πλησίον	9719
149813	 Ἡρακ	9061
149814	 ἔργων	9421
149815	 ζῶν	9424
149816	 σφό	399
149817	κην	5441
149818	 ἀνω	9573
149819	 θεῷ	9142
149820	 κρεί	9389
149821	 Ῥώ	2868
149822	 Κύριε	9758
149823	θῃ	9629
149824	 ἔχον	9941
149825	 ἱερο	6607
149826	ήσας	9309
149827	 μάλα	9517
149828	θέντας	9372
149829	ίνεται	6762
149830	 χρυσ	9173
149831	ουσαι	9664
149832	 ὅσοι	9473
149833	ἐστιν	9666
149834	 ζῴ	5234
149835	 αἰσ	9713
149836	λῃ	9619
149837	" —
"	7838
149838	 καίτοι	9182
149839	 ἐκεῖθεν	9434
149840	δυσ	5997
149841	σαμεν	9534
149842	σθαί	9373
149843	ίσιν	5357
149844	κέ	6173
149845	ώμεθα	9355
149846	 οὐσίας	10093
149847	 ἵν	9196
149848	 ἄνωθεν	9524
149849	κότων	9140
149850	υτὸν	9396
149851	 αὐτός	9151
149852	 πυρὸς	9586
149853	θόντες	9257
149854	άλιν	1427
149855	 ἀναγκαῖον	9505
149856	 αὐτὰς	9298
149857	 ἡμερ	2747
149858	 πί	6690
149859	δὲν	9518
149860	 ζῷ	3412
149861	ῖτο	9093
149862	 ἄλλον	9284
149863	θʼ	9175
149864	 συμβεβη	6682
149865	έρ	9793
149866	 γυν	410
149867	 ἕκαστος	9228
149868	 τοιούτων	9461
149869	 καλὸν	9309
149870	 εἶχον	9100
149871	δῳ	9032
149872	 Θεόν	9219
149873	θεῖσαν	9361
149874	 οὐκέτι	9168
149875	 λέγει	9464
149876	 γίνεσθαι	9357
149877	ἦν	9191
149878	 ἑτέ	9579
149879	τωσαν	9195
149880	ρίᾳ	8971
149881	κειν	9134
149882	 τρό	4468
149883	καμεν	9028
149884	 οὐρανὸν	9362
149885	άς	9374
149886	ροσθεν	1473
149887	οὕτω	9283
149888	αἱ	9284
149889	γραπται	5089
149890	 ᾔ	6069
149891	 σφόδρα	9127
149892	ύμενον	9387
149893	 Ἕλλη	5168
149894	 ἔθνη	9540
149895	 αὑτοῦ	8586
149896	κότες	8969
149897	 εἰσὶν	9446
149898	 ποιῆσαι	8987
149899	 ἀπά	9078
149900	 ἴσον	9142
149901	 τρί	9611
149902	 ἔλεγεν	8935
149903	 ἐντολ	9084
149904	 ἐλπ	8919
149905	ῖνος	8726
149906	 οἷα	9074
149907	ᾴ	4804
149908	 Ἁγ	6126
149909	ίσαι	8923
149910	νό	4454
149911	ών	9171
149912	 κόσμον	8968
149913	θεί	9349
149914	νή	5865
149915	ὃ	5369
149916	ξάμενος	8940
149917	 φασιν	8844
149918	 ψυχὴ	9198
149919	 ἅτε	8527
149920	ἀγα	9369
149921	ροῖς	9072
149922	νοντες	8946
149923	ὑπὸ	9030
149924	μεναι	9322
149925	 ἀφε	8869
149926	 Οὕτω	9192
149927	 πατὴρ	8809
149928	ξίαν	3986
149929	 ἀλλήλους	8691
149930	 καλου	8761
149931	 μηδέ	4537
149932	ικῷ	8973
149933	ᾷς	9026
149934	 ἄπει	3300
149935	 ἔχουσι	9404
149936	 χρό	6319
149937	 σάρκα	9119
149938	δωκε	5735
149939	 οὖσαν	8759
149940	γιν	3434
149941	 Ἰσραὴλ	9439
149942	 δύο	9661
149943	 ἀπή	8627
149944	κότα	8772
149945	 ἄλλην	8875
149946	ἡμῶν	8833
149947	 ὄντως	9023
149948	χεται	5585
149949	 ὑπε	8873
149950	Εἰς	8836
149951	 Πατρὶ	9053
149952	 Ὅτι	8718
149953	ρᾶ	8667
149954	 ἔμε	5948
149955	 ἅπερ	9015
149956	 τάδε	8573
149957	όλου	2504
149958	 ἄξιον	8741
149959	 κελεύ	8626
149960	 πολεμίων	8115
149961	 ὅμο	2668
149962	κῶν	8960
149963	πῃ	6060
149964	πην	5232
149965	 νοῦς	8918
149966	τοκίον	2566
149967	 εὕ	8689
149968	 ἥτις	8834
149969	 ἰσχυ	8857
149970	σιῶν	8833
149971	 οὖσα	8900
149972	ρεῖται	9290
149973	νῶν	8768
149974	 Ἱερο	4093
149975	ησιν	8794
149976	 Ἴ	8808
149977	 ζῆν	8576
149978	 φύσιν	9836
149979	 χρόνῳ	8712
149980	 ἐκείνῳ	8559
149981	δαμῶς	4272
149982	 ὁδὸν	8616
149983	 ἆ	8515
149984	τίκα	1920
149985	 κακὸν	8845
149986	 δυνατὸν	8997
149987	σίν	8651
149988	 ἑκά	8931
149989	ῆρα	8413
149990	 ἔξωθεν	8790
149991	 Ἑλλήνων	8181
149992	 γῇ	8634
149993	 καθὼς	8804
149994	 εἶπον	8533
149995	 ὀλίγον	8449
149996	 τυραν	2334
149997	 τοσού	8661
149998	 δίκαιον	8703
149999	 Ἀλεξ	5506
150000	δέναι	1107
150001	 ἄνδρας	8343
150002	 προφη	8619
150003	τωρ	5545
150004	 Δεσπό	8692
150005	δοὺς	8552
150006	 εἰδ	2987
150007	 ὀρθῶς	8747
150008	 ἔοικ	189
150009	 Ἐπειδὴ	8526
150010	 πνευματ	8790
150011	νεῖ	4688
150012	 ἀλήθειαν	8680
150013	 Εἶτα	8559
150014	γυπτ	1107
150015	 πρόσωπον	8509
150016	 σαρκὸς	8624
150017	 καί	8900
150018	 οὐσίαν	8931
150019	στῶν	8455
150020	όντας	8353
150021	γετο	8224
150022	Οἱ	8520
150023	Ἄ	8774
150024	 ἀνὰ	8718
150025	ττ	8505
150026	 ἔγνω	8209
150027	 ἄλλου	8451
150028	 γέγονε	8506
150029	ρίον	3276
150030	 ὀρ	5467
150031	 γινο	8501
150032	 κατη	8310
150033	\xa8δὴ	2009
150034	 Ἀν	8060
150035	χεῖ	8319
150036	 ἀπη	8235
150037	λλειν	8397
150038	ῆλθον	8232
150039	κται	8313
150040	 ψυχῇ	8406
150041	μένοις	8397
150042	 ἐνια	8364
150043	 ἃς	8251
150044	Χριστ	8208
150045	 τοῖ	5490
150046	 ἀλλήλων	8552
150047	 χά	1748
150048	 δῶ	4365
150049	μένῃ	8160
150050	 τινὲς	8175
150051	 πρά	8321
150052	 ἀπό	8518
150053	 γένηται	8454
150054	ἐστ	1857
150055	 ὧδε	8219
150056	 ἀφαν	8295
150057	 λαοῦ	8509
150058	 βαρβ	3624
150059	 ἄχρι	8188
150060	πασιν	1799
150061	ικῇ	8252
150062	 γένοιτο	8204
150063	 ἄνθρωποι	8180
150064	 Ἐκκλησίας	8243
150065	 τοσαύ	4893
150066	 ἐπεί	8085
150067	 ἀγων	7869
150068	φῶν	7713
150069	 οὔσης	8220
150070	 Καίσα	3450
150071	εί	8410
150072	 αἴσθη	3410
150073	ῶι	3146
150074	 οὔτ	8150
150075	 πλείο	4942
150076	μένην	8200
150077	 αὐτήν	7993
150078	δʼ	8027
150079	τήριον	8088
150080	 προειρη	7801
150081	υτοῦ	5374
150082	 Μωϋ	4959
150083	άμενοι	8181
150084	ὥσπερ	8372
150085	 φωνῆς	8003
150086	θῆ	8076
150087	λαβεῖν	8104
150088	κρύ	3862
150089	σουσιν	8333
150090	 οὐδέν	7973
150091	 ἐπή	8038
150092	ουσίαν	2135
150093	 γινώ	8246
150094	δά	4339
150095	ψις	8233
150096	μήν	8073
150097	 παρʼ	7861
150098	 ἀδύνα	2014
150099	 ὑπη	7799
150100	 ὁρῶν	7981
150101	 αὐτοκ	4693
150102	 σοφία	3639
150103	 βουλο	7912
150104	ρίοις	7983
150105	 λόγος	8185
150106	στοις	8024
150107	 Διὸ	8344
150108	 ἐδί	4107
150109	 ἐκεῖνοι	8008
150110	πέ	8281
150111	τέραν	7959
150112	 ἐπί	8565
150113	ίδος	7858
150114	ούντων	7924
150115	 ἐνδε	8154
150116	κῳ	4320
150117	 ἀγαθο	5226
150118	 οἶκον	7829
150119	 διʼ	7775
150120	οἷ	3375
150121	κὸν	4461
150122	 ὅστις	7652
150123	ίνετο	4907
150124	όμενα	8159
150125	ἐστι	8086
150126	στασθαι	5033
150127	άναι	4437
150128	 λίαν	7862
150129	 εἰμι	7820
150130	οῖς	4007
150131	στὰς	7753
150132	 ᾤ	7587
150133	 ἀφί	7800
150134	κὼς	7731
150135	είοις	7782
150136	λίαν	7579
150137	ἥ	7875
150138	 πρᾶγμα	7767
150139	Τὰ	7829
150140	 οἰκοδο	7956
150141	 εἰκὸς	7625
150142	σεσι	7876
150143	 γνώμην	7780
150144	ῆλθε	7794
150145	 ἑκατ	3035
150146	ησον	8022
150147	λαβεν	4023
150148	οντι	7829
150149	 Κυρίῳ	7998
150150	 ἐκά	7869
150151	έρων	8018
150152	 ῥο	7840
150153	 αὐταῖς	7768
150154	πᾶ	7710
150155	 ἀχ	7778
150156	 λέγοντες	7849
150157	 ζῶ	4643
150158	γέ	7893
150159	 ἑαυτοῖς	7952
150160	χῆς	7584
150161	 οἷόν	7583
150162	 ἔμπροσθεν	7805
150163	ῖνον	7808
150164	 μακά	3406
150165	σθῆναι	7684
150166	ταύ	4729
150167	πάντα	7589
150168	ίνει	8260
150169	 ἐπιπ	7681
150170	ἵνα	7678
150171	 ἑπτὰ	7573
150172	 ἡν	3455
150173	μεῖ	7685
150174	 σώματι	7739
150175	 ἀστ	8139
150176	ίους	7892
150177	λαβὼν	7359
150178	άνειν	7532
150179	 Τίς	7746
150180	 ἐπιστολ	7369
150181	 ἀρχὴ	7928
150182	μένης	7636
150183	σάμενοι	7475
150184	 ἀκριβῶς	7610
150185	άζειν	7491
150186	λασσαν	1767
150187	 ἀλλήλοις	7686
150188	 οὐδʼ	7534
150189	 ἐπιχει	7742
150190	ζόμενον	7497
150191	Κύ	4083
150192	ἐκεί	7653
150193	 τοῦτό	7565
150194	 ἔστω	7699
150195	 ἐλέ	7724
150196	κότος	7550
150197	 ὤν	7524
150198	σέως	7468
150199	 τούτοις	7837
150200	σμὸν	7499
150201	μῆς	8113
150202	 δόξα	7601
150203	ἑαυτ	7722
150204	 κεφαλὴν	7533
150205	 ἡγ	7442
150206	ύμενος	7571
150207	νησις	4804
150208	ξειν	7240
150209	 εὐχα	4048
150210	 ἐποίησεν	7355
150211	 σχῆμα	7767
150212	 ἐκείνης	7427
150213	στατον	7679
150214	 εἰϲ	7574
150215	 δύναμις	7583
150216	 παθῶν	7972
150217	 κοινὸν	7711
150218	 ἡσυχ	7473
150219	 ἕλ	7481
150220	μφω	1377
150221	 αἱρετ	7285
150222	 ὄντας	7246
150223	σά	7518
150224	 ἀσφαλ	7300
150225	 ἐθε	7397
150226	 ἐνο	7450
150227	 εὐφ	7659
150228	 λέγουσιν	7290
150229	λιστα	1930
150230	 αἰχμα	1191
150231	 εἰδέναι	7453
150232	ποιεῖ	4019
150233	σάντων	7250
150234	αὐτοῖς	7511
150235	 ἐκείνην	7489
150236	 ἀληθε	7382
150237	 Δαυ	4425
150238	 ἐντὸς	7776
150239	 θέ	7569
150240	 γλῶ	7567
150241	εξῆς	1082
150242	σίας	7252
150243	νεγκε	4046
150244	 φθορ	4298
150245	σδε	7260
150246	 ὕψ	2746
150247	 Σωτῆρος	7548
150248	 ἔδο	7153
150249	 Ἰακ	4277
150250	ὧ	1697
150251	 πεποίη	7096
150252	 Αἰγυπτ	4246
150253	τητι	7607
150254	 σημεῖον	7590
150255	 τʼ	7156
150256	χὴν	7414
150257	ροῦν	2854
150258	 Βαβ	2207
150259	 ἄτο	2432
150260	τρον	7337
150261	μή	7664
150262	 ἀριθ	7487
150263	 ἡλ	4628
150264	οὺς	7452
150265	υροῦ	3653
150266	όμενοι	7371
150267	κασι	7695
150268	 πλοῦ	2867
150269	 ἀρχὰς	7415
150270	 ἐκεῖνα	7275
150271	μένον	7607
150272	ύειν	7417
150273	 εἰκόνα	7230
150274	ξεται	7587
150275	ύσης	7578
150276	οὐχ	7440
150277	 δεύτερον	7311
150278	πασι	2754
150279	 πολλῆς	7359
150280	 ἐκείνοις	7224
150281	στῶ	7306
150282	νοὺς	7245
150283	 ἱερὸν	7044
150284	 δοκοῦ	7356
150285	 ἡγεμον	7040
150286	 καιν	7336
150287	ἷς	4397
150288	γενο	7209
150289	σόμεθα	7261
150290	 ἀληθῆ	7163
150291	 οἶδα	7171
150292	 ἀφορ	7300
150293	Ὑ	7341
150294	 ἔχουσιν	7527
150295	ὦ	7582
150296	 ὑγι	7443
150297	ἐπεὶ	7146
150298	 θαν	7288
150299	ήσεται	7391
150300	 μεῖ	1088
150301	 Αἰγύ	2667
150302	 γενέ	2966
150303	 ἀλλή	7681
150304	ἔν	7056
150305	φασιν	7248
150306	 εἰρήνη	1869
150307	λέξανδ	1552
150308	υσιν	7264
150309	ῶδες	7363
150310	 ἑκάστῳ	7235
150311	 εἰκότως	7293
150312	ωμεν	7361
150313	δαί	7236
150314	 ἀκρι	3889
150315	 ἐλθεῖν	7198
150316	"
"	6988
150317	κασιν	7310
150318	θήσονται	7561
150319	 δεί	7568
150320	φῆς	7219
150321	ελθὼν	7054
150322	 ὁπό	7057
150323	οὔτε	7281
150324	 σωτηρίας	7091
150325	ροντες	7204
150326	 κωλύ	6993
150327	ηται	7224
150328	 καιρῷ	7144
150329	 ἔχουσα	7477
150330	 τουτέστι	7487
150331	ικὰς	7261
150332	ἡμῖν	7177
150333	 ἐδέ	7045
150334	 αἰτίας	7190
150335	Ἐκ	7000
150336	 ἀποφ	7651
150337	ριστον	4113
150338	 θείων	7204
150339	ϲι	6714
150340	κουσ	4360
150341	 ὅς	6893
150342	λή	7221
150343	 γένους	6983
150344	 ἐστί	7232
150345	 ἔσχ	3573
150346	εύειν	6947
150347	 Πατὴρ	7007
150348	 βούλεται	7056
150349	 εἴρη	4045
150350	τικὸν	7280
150351	νῦν	7165
150352	σθα	4144
150353	 νῆ	7132
150354	μένους	7154
150355	 Κυρίου	7349
150356	 χεῖρα	7103
150357	ϲιν	6934
150358	ὠ	7006
150359	 δηλοῖ	7416
150360	βολὴν	3937
150361	στή	7211
150362	 μιᾶς	7148
150363	δηλον	7332
150364	τησεν	6697
150365	σαντι	6913
150366	ίνυν	767
150367	νοντος	7049
150368	 Ἐγὼ	7039
150369	 νυκτὸς	6943
150370	 ἅπαντας	6751
150371	ῦσθαι	6936
150372	 ἀριστ	3170
150373	 ταύτας	7057
150374	 Ἅ	7323
150375	μνή	6971
150376	 ὄντι	6818
150377	 ὁμοίως	7203
150378	 ἀπώ	6875
150379	 ἔλεγε	7041
150380	 ἀπαι	6963
150381	χθῆναι	6859
150382	θεσθαι	6910
150383	 ἐκείνους	6835
150384	Ὅτι	7769
150385	 παίδων	6611
150386	στοῦ	7039
150387	αὐτὸς	6971
150388	στασις	7176
150389	 ἀληθιν	6875
150390	δωσι	6984
150391	ἀγ	6828
150392	 ἁμαρτω	6829
150393	κνυσ	1866
150394	 καρδίας	6923
150395	 παῖδας	6619
150396	 νεκρῶν	6886
150397	 δεσμ	6988
150398	 αἰῶνα	6869
150399	 οὐδενὸς	6782
150400	ῖρε	6585
150401	αιον	6725
150402	νοίᾳ	6766
150403	 Ἀλ	3662
150404	 τῆϲ	6671
150405	ἀληθ	6827
150406	 Ἰω	6719
150407	ότι	4155
150408	στολος	6670
150409	 ἡμερῶν	6808
150410	Τί	6716
150411	θνε	2542
150412	 ἡλίου	6905
150413	 λέγεις	6847
150414	τού	7024
150415	 σωτηρίαν	6888
150416	νεῖν	6734
150417	 Ἀπό	1792
150418	ίη	6810
150419	φέ	6973
150420	 τινων	6801
150421	λά	6949
150422	Εἶ	6748
150423	χῶν	6727
150424	 κατά	7039
150425	 ὀφεί	6799
150426	 καταλι	6673
150427	κώς	6826
150428	 ἐπιφαν	6572
150429	τριον	6572
150430	νταῦθα	6786
150431	 Πατήρ	6819
150432	 Ἀλλ	6692
150433	 ποιῶν	6746
150434	σύ	3568
150435	οἶ	6675
150436	 Ὡς	6895
150437	 εὐλογ	6694
150438	 θά	6873
150439	ώθη	6757
150440	τινες	3246
150441	 αὐτίκα	6448
150442	μᾶλλον	6939
150443	ῶνται	6739
150444	 πολλὰς	6708
150445	ρειαν	6741
150446	 Ἀπο	6673
150447	 ΑΒ	6448
150448	 γενν	6940
150449	 Ἀλλὰ	6581
150450	 ὕβ	6639
150451	 αἵματος	6785
150452	έσθαι	6459
150453	 λέγων	6614
150454	 σεμν	6556
150455	 δογ	3104
150456	σσον	6406
150457	 οὐρανῶν	6658
150458	 ὠφε	6553
150459	 Εἰς	6806
150460	 ἐκτὸς	6824
150461	 ξυν	6008
150462	ωσεν	6579
150463	 τριῶν	6704
150464	 ἐμπο	6597
150465	ότητα	7070
150466	 αἰσθ	6587
150467	 τινὰς	6459
150468	 Λακεδαιμον	3399
150469	οὗ	6666
150470	ιῶν	6637
150471	σκον	6783
150472	 καρδ	6594
150473	 Ἀνα	6599
150474	 τόδε	6486
150475	 Ἐὰν	6995
150476	ζοντες	6747
150477	 ᾨδὴ	6452
150478	 ἑκάστου	6699
150479	 ἔτε	6609
150480	 Οτι	6682
150481	 ὄρος	6810
150482	 τοιαύτην	6677
150483	Αλλ	6652
150484	 ἔπε	6647
150485	 Θεός	6901
150486	 ἕτερα	6662
150487	τέρου	6773
150488	 ὀνομα	6303
150489	 ἕτερος	6644
150490	βὶ	1103
150491	 πλεῖστον	6406
150492	ίζοντες	6542
150493	 θεοὺς	6378
150494	 δύνασθαι	6602
150495	 ὄν	6780
150496	 τίνα	6502
150497	 ἀρχῇ	6456
150498	ίαι	6591
150499	 ἀτι	6480
150500	 ἀληθὲς	6731
150501	 παῖς	6465
150502	 ἔχοι	6545
150503	 Ἰησοῦν	6486
150504	 Διὸς	6602
150505	δόναι	3253
150506	βραὰμ	3537
150507	κρά	6739
150508	ῤῥη	6663
150509	 ποιού	6396
150510	 πολλοῦ	6370
150511	ψεται	6654
150512	 στρατιώ	2532
150513	 γνῶσιν	6616
150514	 πρῶτα	6526
150515	 ὁμοι	6547
150516	 αἰῶνος	6440
150517	 ἐπισκό	3033
150518	 μέσῳ	6491
150519	χετο	6405
150520	κοστ	6130
150521	 ῾	6756
150522	 ὅλην	6537
150523	 ἔνδον	6437
150524	 ὑπάρχειν	6116
150525	δῃ	6318
150526	 ἄλλῳ	6468
150527	 γεγενη	6353
150528	ρησιν	6648
150529	ωϲ	6368
150530	 τοιοῦτος	6496
150531	σί	6665
150532	 ἀπορ	6483
150533	 γυναικῶν	6268
150534	 ἐσχά	6467
150535	 λέγουσι	6405
150536	 παντελῶς	6682
150537	 θεῖος	6435
150538	 ὑπῆ	6382
150539	 ἀμφὶ	6324
150540	 ἐκπο	6444
150541	 ἥλιον	6379
150542	 ἐφεξῆς	6752
150543	 ἀντί	6419
150544	 τάξιν	6356
150545	 εὗ	6305
150546	ήκοντα	3059
150547	 καθʼ	7011
150548	τόν	6857
150549	ἀπ	6452
150550	θῳ	6297
150551	δοξ	6396
150552	 ψυχὰς	6439
150553	θυμίαν	6482
150554	 καθόλου	7058
150555	 χρῆσθαι	6282
150556	ῦσαν	6587
150557	 ἔλεγον	6418
150558	 ἔλ	6503
150559	 εἴποι	6433
150560	 σοφίας	6401
150561	θανά	3390
150562	 Πρὸς	6350
150563	 ὄχ	6278
150564	παντες	782
150565	 ὁμ	6517
150566	 σχεδὸν	6447
150567	μῷ	6329
150568	οὶ	6440
150569	Τὴν	6425
150570	 ἐξουσ	3331
150571	κότας	6127
150572	 Ἀθή	5800
150573	ὗται	1258
150574	ύειν	6384
150575	 ἑω	6605
150576	ιού	1519
150577	σεσιν	6462
150578	 θαλάσσης	6116
150579	 φωνὴν	6293
150580	ῆλον	6368
150581	 ἔπει	6097
150582	 λέγεται	6312
150583	δωσιν	6311
150584	 τυρανν	6272
150585	μένῳ	6447
150586	 ἑβδο	6439
150587	 λέγειν	6312
150588	 ἥλιος	6411
150589	σίους	3086
150590	γοις	6233
150591	σαύτως	1569
150592	 ἀποκ	6253
150593	 χάριτος	6441
150594	 Ἑλλην	5965
150595	λεῖς	6332
150596	 οὔπω	6269
150597	πειν	6254
150598	 Ἱερουσ	2869
150599	 τάχα	6297
150600	 τουτέστιν	6581
150601	φθ	6195
150602	τὲ	6587
150603	 Οὐκοῦν	6230
150604	 Εὐαγγελ	6285
150605	ικαῦτα	1586
150606	 ὁμό	6197
150607	 ἑτέρου	6513
150608	έως	6414
150609	 τοῖσι	7007
150610	Θεοτοκίον	1551
150611	 ἄμφω	6648
150612	 ἡλικ	3502
150613	πῶν	6220
150614	 ἐχθρῶν	6148
150615	Ὡς	6183
150616	 λοιπο	6212
150617	 προσκυν	6238
150618	 κί	594
150619	μίους	696
150620	 πόδας	6198
150621	 πέμ	6022
150622	 ἀποτε	6632
150623	 δεικν	6121
150624	 Ἰού	2915
150625	ήσας	6312
150626	 κόσμῳ	6086
150627	 λύ	6274
150628	 τοίνυν	6348
150629	λαβον	6184
150630	ωρ	2050
150631	Διὰ	5997
150632	ώτατον	6148
150633	ῖο	6539
150634	 ἑτέρων	6370
150635	 ὥστ	6388
150636	ιντο	6195
150637	 νοῦ	6370
150638	ττης	3410
150639	 διάνοιαν	6179
150640	 τύχ	3242
150641	 πλείους	6079
150642	ρεῖσθαι	6281
150643	 ὑποκει	6483
150644	 ὅμοιον	6293
150645	δεμίαν	3132
150646	όμεθα	6311
150647	 λέγοντος	6176
150648	 ἀπαρ	6330
150649	ρᾷ	6155
150650	 Ἑρ	6592
150651	 μεῖζον	6275
150652	λύ	6527
150653	 κίνη	3182
150654	 ἀρχα	5918
150655	 ἤκου	5979
150656	σασ	3071
150657	Πατ	6221
150658	 ἐποί	2744
150659	ῦντο	6001
150660	 Αἰγ	3318
150661	 Μακε	2772
150662	τείαν	6010
150663	καλεῖ	3510
150664	σθεὶς	5942
150665	 Ἀρχ	5900
150666	σιοι	6087
150667	 βαπτ	6063
150668	γένοντο	1237
150669	δὰν	1441
150670	ῄει	5911
150671	σέβειαν	3346
150672	ρὸ	2500
150673	 ὕλης	6583
150674	ξαντο	6045
150675	είῳ	6029
150676	 εἴδη	6329
150677	Ἑ	6408
150678	 ἐτ	2717
150679	 παῖδα	5870
150680	 μακαρ	6151
150681	 ζῷον	6758
150682	 κατʼ	6245
150683	 βουλόμενος	5991
150684	 Λόγου	6234
150685	Τὸν	6057
150686	Αὐ	6154
150687	 τέκνα	6165
150688	ῖραν	3389
150689	ῶναι	2707
150690	 κεφαλῆς	6058
