id	token	count
149598	σῃς	9048
149599	 ὂν	9045
149600	 σωτη	3284
149601	λεται	3348
149602	δί	9028
149603	τήρ	1311
149604	 ἑορ	8994
149605	ῶσαι	8991
149606	 εἰπὼν	8978
149607	 ἀρχιερ	8973
149608	 αὐτούς	8970
149609	 Λακε	1369
149610	 αἰῶνας	8949
149611	γομεν	5360
149612	 πολλοῖς	8926
149613	δαμ	1936
149614	ίζεσθαι	8923
149615	 μῆ	5318
149616	παρὰ	8912
149617	 ἑκα	8911
149618	ταὶ	8908
149619	 ποιητ	8887
149620	 μάχ	1797
149621	 αἷ	1010
149622	πεμ	5548
149623	 μέν	4864
149624	ότητι	8865
149625	λετο	8864
149626	μὸν	8837
149627	 ἄκ	6504
149628	ληφ	8832
149629	σκει	8832
149630	 τινὸς	8830
149631	 πάλαι	8829
149632	λό	8828
149633	ῶντες	8827
149634	 ἀνάγκ	1610
149635	 καιρὸν	8819
149636	 ποταμ	5527
149637	ττων	8807
149638	χεῖν	5380
149639	 δαί	8788
149640	 Ἐπ	4711
149641	ῦντα	8784
149642	σαντας	8762
149643	ίνειν	8750
149644	χρ	5492
149645	 ἀνο	8735
149646	 κά	5531
149647	 υἱὸς	8729
149648	ικὸς	8725
149649	 πάνυ	8712
149650	 ἐθέ	8709
149651	 οὐρανοῦ	8707
149652	 ἄλλος	8697
149653	αὶ	8691
149654	 ἐξη	8690
149655	 ᾠ	8690
149656	 αἰχ	2674
149657	 γάρ	8686
149658	 ἡμέ	3806
149659	 Υἱὸν	8659
149660	 ὥς	8648
149661	................................	575
149662	δὸς	5161
149663	 κακῶς	8638
149664	 Υἱὸς	8627
149665	 φύσις	8625
149666	 ἀκολου	8624
149667	 βασιλεύ	5395
149668	 ἀνάγκη	8621
149669	 αἴτιον	8615
149670	 ὅλων	8610
149671	 ἐλπί	6393
149672	 πρῶτος	8591
149673	 θεὸν	8575
149674	 ὀνομά	8565
149675	σεβείας	4178
149676	ήσεως	5977
149677	ποῦ	8541
149678	 Μὴ	8539
149679	ῆται	8536
149680	 δόξης	8518
149681	 ἰδεῖν	8510
149682	λὴν	6155
149683	κεῖν	3730
149684	 τινας	8478
149685	 εὐεργ	4443
149686	ήσει	8475
149687	γοντος	3513
149688	 ἐπά	8465
149689	 ἑαυτοὺς	8462
149690	 ἁμαρτ	4354
149691	 ὄντες	8445
149692	 Πῶς	8430
149693	 ἀδελφο	5795
149694	 δυνάμεως	8429
149695	 ἀξιο	8418
149696	ίαις	8410
149697	 ζωὴν	8402
149698	ρείαν	4201
149699	 ἐνέ	8391
149700	 ὕδατος	8378
149701	 διά	8374
149702	 εἶχεν	8364
149703	 πίστιν	8359
149704	 πρώ	8356
149705	πτειν	8355
149706	ρισμ	5583
149707	 τοὐ	4370
149708	ἐκεῖ	8347
149709	 ἀκρο	8334
149710	λογον	8329
149711	 ἀνή	5935
149712	 ἐσ	8278
149713	Εὐ	8274
149714	 ἧττον	8274
149715	 εἰσὶ	8265
149716	 ἐστίν	8263
149717	 Ἰουδαίων	8260
149718	 Ἀριστο	5595
149719	χειν	5498
149720	ὑπ	3814
149721	 μεταξὺ	8191
149722	πολλ	8181
149723	 κύ	5681
149724	 γέγονεν	8179
149725	 λόγον	8173
149726	 γενόμενος	8171
149727	 ἀνθρώπους	8167
149728	λοῖ	2517
149729	 Πατέρα	8140
149730	βον	4402
149731	ίοις	8131
149732	τέροις	4902
149733	λῶ	2127
149734	 ἑρ	2840
149735	 πᾶς	8111
149736	σμῳ	3097
149737	πτὰ	1918
149738	λῆς	8093
149739	ῦται	8088
149740	 μέγας	8079
149741	 ποῦ	8077
149742	ροὺς	8073
149743	 σαφῶς	8072
149744	 ἀποστό	3830
149745	στήριον	5363
149746	 Ἰησοῦς	8061
149747	ἀντ	5023
149748	 ἀλλή	1940
149749	 ἔχω	8050
149750	 Ἠ	8044
149751	ῦμεν	8043
149752	ἀρχ	8023
149753	 δίκην	8018
149754	 μέσον	8012
149755	ᾷν	8000
149756	 τούτου	7997
149757	 Αἴ	3989
149758	 δί	5293
149759	 ἐμα	5595
149760	μίαν	7985
149761	 ἐδό	3716
149762	 Ἱερ	2928
149763	 ἐπιτη	7977
149764	 ποιη	7972
149765	βειαν	3049
149766	ῦνται	7968
149767	 οἰκεῖ	3779
149768	γῳ	3854
149769	 λαβὼν	7946
149770	 ἀνδρὸς	7943
149771	 ἐκέλευ	5549
149772	μιον	7940
149773	 ἐχθρο	5585
149774	 τινὶ	7911
149775	 αὔ	7903
149776	 ἐπʼ	7902
149777	όμεθα	7897
149778	σύνην	4631
149779	 Ἐπεὶ	7894
149780	 τινι	7883
149781	 ἐμβ	7868
149782	 ἀρετὴν	7862
149783	 αἷμα	7861
149784	 Ἀρ	7857
149785	ρεσθαι	7852
149786	ΚΕΦΑΛ	7848
149787	εὺς	5457
149788	 γίνεται	7837
149789	 υἱὸν	7832
149790	 δοξ	5283
149791	 ἕν	7826
149792	 ἐξο	7824
149793	 ὑπα	7810
149794	 Παῦλος	7808
149795	 ἐλευθερ	7803
149796	νετο	5302
149797	 ἐπιστή	7801
149798	 ἁμαρτίας	7797
149799	λογίαν	7789
149800	 Τὰ	7777
149801	 βασιλείαν	7774
149802	 πολλὴν	7770
149803	 ῥᾳ	3713
149804	 γυναῖκα	7765
149805	 ἱερε	2498
149806	μένη	7749
149807	 εὐαγγελ	7741
149808	 ἡμέρᾳ	7739
149809	 πόλις	7737
149810	 ἄγ	7731
149811	οὕτως	7722
149812	 πλησίον	7722
149813	 Ἡρακ	7721
149814	 ἔργων	7716
149815	 ζῶν	7709
149816	 σφό	336
149817	κην	4347
149818	 ἀνω	7693
149819	 θεῷ	7676
149820	 κρεί	7663
149821	 Ῥώ	2530
149822	 Κύριε	7653
149823	θῃ	7648
149824	 ἔχον	7643
149825	 ἱερο	5397
149826	ήσας	7621
149827	 μάλα	7618
149828	θέντας	7618
149829	ίνεται	5190
149830	 χρυσ	7608
149831	ουσαι	7606
149832	 ὅσοι	7603
149833	ἐστιν	7600
149834	 ζῴ	3809
149835	 αἰσ	7591
149836	λῃ	7579
149837	" —
"	7566
149838	 καίτοι	7561
149839	 ἐκεῖθεν	7551
149840	δυσ	4771
149841	σαμεν	7544
149842	σθαί	7542
149843	ίσιν	4324
149844	κέ	4896
149845	ώμεθα	7530
149846	 οὐσίας	7530
149847	 ἵν	7530
149848	 ἄνωθεν	7521
149849	κότων	7519
149850	υτὸν	7508
149851	 αὐτός	7496
149852	 πυρὸς	7495
149853	θόντες	7486
149854	άλιν	1110
149855	 ἀναγκαῖον	7483
149856	 αὐτὰς	7482
149857	 ἡμερ	1995
149858	 πί	5247
149859	δὲν	7476
149860	 ζῷ	2573
149861	ῖτο	7466
149862	 ἄλλον	7465
149863	θʼ	7460
149864	 συμβεβη	5027
149865	έρ	7459
149866	 γυν	340
149867	 ἕκαστος	7458
149868	 τοιούτων	7458
149869	 καλὸν	7455
149870	 εἶχον	7455
149871	δῳ	7443
149872	 Θεόν	7436
149873	θεῖσαν	7428
149874	 οὐκέτι	7413
149875	 λέγει	7406
149876	 γίνεσθαι	7405
149877	ἦν	7405
149878	 ἑτέ	7404
149879	τωσαν	7402
149880	ρίᾳ	7401
149881	κειν	7396
149882	 τρό	3357
149883	καμεν	7395
149884	 οὐρανὸν	7391
149885	άς	7390
149886	ροσθεν	1162
149887	οὕτω	7381
149888	αἱ	7379
149889	γραπται	4058
149890	 ᾔ	5102
149891	 σφόδρα	7366
149892	ύμενον	7358
149893	 Ἕλλη	4428
149894	 ἔθνη	7349
149895	 αὑτοῦ	7347
149896	κότες	7343
149897	 εἰσὶν	7336
149898	 ποιῆσαι	7327
149899	 ἀπά	7318
149900	 ἴσον	7318
149901	 τρί	7317
149902	 ἔλεγεν	7314
149903	 ἐντολ	7300
149904	 ἐλπ	7297
149905	ῖνος	7285
149906	 οἷα	7283
149907	ᾴ	3929
149908	 Ἁγ	4775
149909	ίσαι	7263
149910	νό	3565
149911	ών	7253
149912	 κόσμον	7245
149913	θεί	7243
149914	νή	4656
149915	ὃ	4284
149916	ξάμενος	7233
149917	 φασιν	7229
149918	 ψυχὴ	7222
149919	 ἅτε	7213
149920	ἀγα	7213
149921	ροῖς	7206
149922	νοντες	7203
149923	ὑπὸ	7200
149924	μεναι	7199
149925	 ἀφε	7199
149926	 Οὕτω	7197
149927	 πατὴρ	7197
149928	ξίαν	3153
149929	 ἀλλήλους	7195
149930	 καλου	7193
149931	 μηδέ	3688
149932	ικῷ	7189
149933	ᾷς	7188
149934	 ἄπει	2516
149935	 ἔχουσι	7180
149936	 χρό	4383
149937	 σάρκα	7176
149938	δωκε	4704
149939	 οὖσαν	7172
149940	γιν	2734
149941	 Ἰσραὴλ	7163
149942	 δύο	7154
149943	 ἀπή	7147
149944	κότα	7145
149945	 ἄλλην	7145
149946	ἡμῶν	7145
149947	 ὄντως	7140
149948	χεται	4401
149949	 ὑπε	7131
149950	Εἰς	7123
149951	 Πατρὶ	7120
149952	 Ὅτι	7119
149953	ρᾶ	7117
149954	 ἔμε	4885
149955	 ἅπερ	7112
149956	 τάδε	7110
149957	όλου	1958
149958	 ἄξιον	7102
149959	 κελεύ	7102
149960	 πολεμίων	7100
149961	 ὅμο	2136
149962	κῶν	7091
149963	πῃ	4832
149964	πην	4147
149965	 νοῦς	7087
149966	τοκίον	2057
149967	 εὕ	7079
149968	 ἥτις	7075
149969	 ἰσχυ	7068
149970	σιῶν	7050
149971	 οὖσα	7037
149972	ρεῖται	7033
149973	νῶν	7027
149974	 Ἱερο	3406
149975	ησιν	7018
149976	 Ἴ	7017
149977	 ζῆν	7016
149978	 φύσιν	7001
149979	 χρόνῳ	6999
149980	 ἐκείνῳ	6998
149981	δαμῶς	3353
149982	 ὁδὸν	6984
149983	 ἆ	6979
149984	τίκα	1568
149985	 κακὸν	6973
149986	 δυνατὸν	6966
149987	σίν	6962
149988	 ἑκά	6960
149989	ῆρα	6959
149990	 ἔξωθεν	6957
149991	 Ἑλλήνων	6953
149992	 γῇ	6942
149993	 καθὼς	6939
149994	 εἶπον	6937
149995	 ὀλίγον	6926
149996	 τυραν	1846
149997	 τοσού	6913
149998	 δίκαιον	6911
149999	 Ἀλεξ	4598
150000	δέναι	881
150001	 ἄνδρας	6894
150002	 προφη	6891
150003	τωρ	4475
150004	 Δεσπό	6865
150005	δοὺς	6862
150006	 εἰδ	2405
150007	 ὀρθῶς	6857
150008	 ἔοικ	148
150009	 Ἐπειδὴ	6842
150010	 πνευματ	6837
150011	νεῖ	3758
150012	 ἀλήθειαν	6822
150013	 Εἶτα	6820
150014	γυπτ	829
150015	 πρόσωπον	6805
150016	 σαρκὸς	6804
150017	 καί	6800
150018	 οὐσίαν	6796
150019	στῶν	6794
150020	όντας	6793
150021	γετο	6767
150022	Οἱ	6765
150023	Ἄ	6764
150024	 ἀνὰ	6764
150025	ττ	6750
150026	 ἔγνω	6748
150027	 ἄλλου	6744
150028	 γέγονε	6728
150029	ρίον	2728
150030	 ὀρ	4390
150031	 γινο	6711
150032	 κατη	6709
150033	\xa8δὴ	1384
150034	 Ἀν	6704
150035	χεῖ	6702
150036	 ἀπη	6700
150037	λλειν	6698
150038	ῆλθον	6697
150039	κται	6696
150040	 ψυχῇ	6695
150041	μένοις	6692
150042	 ἐνια	6687
150043	 ἃς	6687
150044	Χριστ	6681
150045	 τοῖ	4247
150046	 ἀλλήλων	6669
150047	 χά	1449
150048	 δῶ	3542
150049	μένῃ	6656
150050	 τινὲς	6650
150051	 πρά	6647
150052	 ἀπό	6647
150053	 γένηται	6640
150054	ἐστ	1439
150055	 ὧδε	6639
150056	 ἀφαν	6628
150057	 λαοῦ	6621
150058	 βαρβ	3050
150059	 ἄχρι	6619
150060	πασιν	1403
150061	ικῇ	6615
150062	 γένοιτο	6614
150063	 ἄνθρωποι	6611
150064	 Ἐκκλησίας	6601
150065	 τοσαύ	3970
150066	 ἐπεί	6589
150067	 ἀγων	6584
150068	φῶν	6581
150069	 οὔσης	6580
150070	 Καίσα	3148
150071	εί	6574
150072	 αἴσθη	2582
150073	ῶι	2654
150074	 οὔτ	6555
150075	 πλείο	4048
150076	μένην	6550
150077	 αὐτήν	6543
150078	δʼ	6539
150079	τήριον	6537
150080	 προειρη	6532
150081	υτοῦ	4135
150082	 Μωϋ	3995
150083	άμενοι	6526
150084	ὥσπερ	6525
150085	 φωνῆς	6521
150086	θῆ	6516
150087	λαβεῖν	6516
150088	κρύ	3099
150089	σουσιν	6499
150090	 οὐδέν	6497
150091	 ἐπή	6496
150092	ουσίαν	1761
150093	 γινώ	6491
150094	δά	3373
150095	ψις	6478
150096	μήν	6478
150097	 παρʼ	6472
150098	 ἀδύνα	1606
150099	 ὑπη	6461
150100	 ὁρῶν	6460
150101	 αὐτοκ	3626
150102	 σοφία	2942
150103	 βουλο	6445
150104	ρίοις	6442
150105	 λόγος	6441
150106	στοις	6433
150107	 Διὸ	6432
150108	 ἐδί	3397
150109	 ἐκεῖνοι	6425
150110	πέ	6420
150111	τέραν	6418
150112	 ἐπί	6417
150113	ίδος	6413
150114	ούντων	6410
150115	 ἐνδε	6408
150116	κῳ	3436
150117	 ἀγαθο	3930
150118	 οἶκον	6394
150119	 διʼ	6386
150120	οἷ	2739
150121	κὸν	3483
150122	 ὅστις	6367
150123	ίνετο	4020
150124	όμενα	6361
150125	ἐστι	6360
150126	στασθαι	4009
150127	άναι	3511
150128	 λίαν	6346
150129	 εἰμι	6346
150130	οῖς	3207
150131	στὰς	6331
150132	 ᾤ	6327
150133	 ἀφί	6320
150134	κὼς	6318
150135	είοις	6318
150136	λίαν	6310
150137	ἥ	6308
150138	 πρᾶγμα	6308
150139	Τὰ	6303
150140	 οἰκοδο	6302
150141	 εἰκὸς	6301
150142	σεσι	6288
150143	 γνώμην	6288
150144	ῆλθε	6287
150145	 ἑκατ	2330
150146	ησον	6278
150147	λαβεν	3335
150148	οντι	6267
150149	 Κυρίῳ	6265
150150	 ἐκά	6261
150151	έρων	6261
150152	 ῥο	6249
150153	 αὐταῖς	6248
150154	πᾶ	6242
150155	 ἀχ	6241
150156	 λέγοντες	6237
150157	 ζῶ	3748
150158	γέ	6232
150159	 ἑαυτοῖς	6232
150160	χῆς	6228
150161	 οἷόν	6227
150162	 ἔμπροσθεν	6227
150163	ῖνον	6225
150164	 μακά	2740
150165	σθῆναι	6220
150166	ταύ	3797
150167	πάντα	6206
150168	ίνει	6197
150169	 ἐπιπ	6195
150170	ἵνα	6193
150171	 ἑπτὰ	6181
150172	 ἡν	2832
150173	μεῖ	6173
150174	 σώματι	6172
150175	 ἀστ	6156
150176	ίους	6156
150177	λαβὼν	6142
150178	άνειν	6141
150179	 Τίς	6134
150180	 ἐπιστολ	6131
150181	 ἀρχὴ	6127
150182	μένης	6126
150183	σάμενοι	6121
150184	 ἀκριβῶς	6121
150185	άζειν	6119
150186	λασσαν	1421
150187	 ἀλλήλοις	6114
150188	 οὐδʼ	6113
150189	 ἐπιχει	6111
150190	ζόμενον	6107
150191	Κύ	3262
150192	ἐκεί	6102
150193	 τοῦτό	6098
150194	 ἔστω	6096
150195	 ἐλέ	6093
150196	κότος	6092
150197	 ὤν	6088
150198	σέως	6087
150199	 τούτοις	6087
150200	σμὸν	6084
150201	μῆς	6083
150202	 δόξα	6080
150203	ἑαυτ	6080
150204	 κεφαλὴν	6076
150205	 ἡγ	6070
150206	ύμενος	6066
150207	νησις	3742
150208	ξειν	6065
150209	 εὐχα	3249
150210	 ἐποίησεν	6062
150211	 σχῆμα	6059
150212	 ἐκείνης	6052
150213	στατον	6051
150214	 εἰϲ	6043
150215	 δύναμις	6042
150216	 παθῶν	6038
150217	 κοινὸν	6038
150218	 ἡσυχ	6036
150219	 ἕλ	6032
150220	μφω	1003
150221	 αἱρετ	6026
150222	 ὄντας	6023
150223	σά	6021
150224	 ἀσφαλ	6021
150225	 ἐθε	6021
150226	 ἐνο	6019
150227	 εὐφ	6018
150228	 λέγουσιν	6017
150229	λιστα	1479
150230	 αἰχμα	861
150231	 εἰδέναι	6013
150232	ποιεῖ	3182
150233	σάντων	6009
150234	αὐτοῖς	6006
150235	 ἐκείνην	6005
150236	 ἀληθε	6004
150237	 Δαυ	3509
150238	 ἐντὸς	6001
150239	 θέ	6000
150240	 γλῶ	5996
150241	εξῆς	820
150242	σίας	5992
150243	νεγκε	3330
150244	 φθορ	3300
150245	σδε	5990
150246	 ὕψ	2099
150247	 Σωτῆρος	5989
150248	 ἔδο	5985
150249	 Ἰακ	3427
150250	ὧ	1410
150251	 πεποίη	5980
150252	 Αἰγυπτ	3374
150253	τητι	5972
150254	 σημεῖον	5971
150255	 τʼ	5970
150256	χὴν	5970
150257	ροῦν	2277
150258	 Βαβ	1693
150259	 ἄτο	1919
150260	τρον	5961
150261	μή	5959
150262	 ἀριθ	5957
150263	 ἡλ	3625
150264	οὺς	5948
150265	υροῦ	2942
150266	όμενοι	5936
150267	κασι	5931
150268	 πλοῦ	2301
150269	 ἀρχὰς	5929
150270	 ἐκεῖνα	5928
150271	μένον	5926
150272	ύειν	5919
150273	 εἰκόνα	5919
150274	ξεται	5916
150275	ύσης	5916
150276	οὐχ	5914
150277	 δεύτερον	5913
150278	πασι	2254
150279	 πολλῆς	5906
150280	 ἐκείνοις	5905
150281	στῶ	5900
150282	νοὺς	5895
150283	 ἱερὸν	5893
150284	 δοκοῦ	5887
150285	 ἡγεμον	5886
150286	 καιν	5883
150287	ἷς	3495
150288	γενο	5878
150289	σόμεθα	5878
150290	 ἀληθῆ	5869
150291	 οἶδα	5867
150292	 ἀφορ	5860
150293	Ὑ	5856
150294	 ἔχουσιν	5854
150295	ὦ	5853
150296	 ὑγι	5853
150297	ἐπεὶ	5844
150298	 θαν	5838
150299	ήσεται	5837
150300	 μεῖ	882
150301	 Αἰγύ	2116
150302	 γενέ	2306
150303	 ἀλλή	5833
150304	ἔν	5833
150305	φασιν	5826
150306	 εἰρήνη	1511
150307	λέξανδ	1291
150308	υσιν	5815
150309	ῶδες	5813
150310	 ἑκάστῳ	5812
150311	 εἰκότως	5810
150312	ωμεν	5807
150313	δαί	5804
150314	 ἀκρι	3081
150315	 ἐλθεῖν	5801
150316	"
"	5796
150317	κασιν	5793
150318	θήσονται	5788
150319	 δεί	5780
150320	φῆς	5778
150321	ελθὼν	5776
150322	 ὁπό	5775
150323	οὔτε	5763
150324	 σωτηρίας	5757
150325	ροντες	5756
150326	 κωλύ	5751
150327	ηται	5746
150328	 καιρῷ	5745
150329	 ἔχουσα	5745
150330	 τουτέστι	5745
150331	ικὰς	5739
150332	ἡμῖν	5737
150333	 ἐδέ	5736
150334	 αἰτίας	5735
150335	Ἐκ	5730
150336	 ἀποφ	5721
150337	ριστον	3254
150338	 θείων	5715
150339	ϲι	5714
150340	κουσ	3448
150341	 ὅς	5707
150342	λή	5705
150343	 γένους	5703
150344	 ἐστί	5700
150345	 ἔσχ	2896
150346	εύειν	5689
150347	 Πατὴρ	5686
150348	 βούλεται	5680
150349	 εἴρη	3249
150350	τικὸν	5664
150351	νῦν	5662
150352	σθα	3342
150353	 νῆ	5656
150354	μένους	5652
150355	 Κυρίου	5650
150356	 χεῖρα	5649
150357	ϲιν	5647
150358	ὠ	5645
150359	 δηλοῖ	5644
150360	βολὴν	3184
150361	στή	5640
150362	 μιᾶς	5640
150363	δηλον	5635
150364	τησεν	5626
150365	σαντι	5621
150366	ίνυν	623
150367	νοντος	5620
150368	 Ἐγὼ	5619
150369	 νυκτὸς	5616
150370	 ἅπαντας	5612
150371	ῦσθαι	5611
150372	 ἀριστ	2616
150373	 ταύτας	5608
150374	 Ἅ	5606
150375	μνή	5597
150376	 ὄντι	5594
150377	 ὁμοίως	5583
150378	 ἀπώ	5582
150379	 ἔλεγε	5582
150380	 ἀπαι	5580
150381	χθῆναι	5575
150382	θεσθαι	5568
150383	 ἐκείνους	5564
150384	Ὅτι	5561
150385	 παίδων	5559
150386	στοῦ	5558
150387	αὐτὸς	5550
150388	στασις	5547
150389	 ἀληθιν	5544
150390	δωσι	5543
150391	ἀγ	5539
150392	 ἁμαρτω	5539
150393	κνυσ	1456
150394	 καρδίας	5530
150395	 παῖδας	5517
150396	 νεκρῶν	5514
150397	 δεσμ	5512
150398	 αἰῶνα	5508
150399	 οὐδενὸς	5507
150400	ῖρε	5503
150401	αιον	5500
150402	νοίᾳ	5498
150403	 Ἀλ	3019
150404	 τῆϲ	5493
150405	ἀληθ	5492
150406	 Ἰω	5491
150407	ότι	2955
150408	στολος	5484
150409	 ἡμερῶν	5484
150410	Τί	5481
150411	θνε	2078
150412	 ἡλίου	5474
150413	 λέγεις	5474
150414	τού	5471
150415	 σωτηρίαν	5469
150416	νεῖν	5465
150417	 Ἀπό	1410
150418	ίη	5459
150419	φέ	5459
150420	 τινων	5457
150421	λά	5455
150422	Εἶ	5455
150423	χῶν	5452
150424	 κατά	5452
150425	 ὀφεί	5450
150426	 καταλι	5438
150427	κώς	5433
150428	 ἐπιφαν	5433
150429	τριον	5432
150430	νταῦθα	5432
150431	 Πατήρ	5430
150432	 Ἀλλ	5428
150433	 ποιῶν	5423
150434	σύ	2842
150435	οἶ	5420
150436	 Ὡς	5420
150437	 εὐλογ	5413
150438	 θά	5412
150439	ώθη	5411
150440	τινες	2530
150441	 αὐτίκα	5410
150442	μᾶλλον	5405
150443	ῶνται	5405
150444	 πολλὰς	5400
150445	ρειαν	5399
150446	 Ἀπο	5399
150447	 ΑΒ	5398
150448	 γενν	5396
150449	 Ἀλλὰ	5390
150450	 ὕβ	5387
150451	 αἵματος	5385
150452	έσθαι	5383
150453	 λέγων	5377
150454	 σεμν	5367
150455	 δογ	2580
150456	σσον	5356
150457	 οὐρανῶν	5356
150458	 ὠφε	5356
150459	 Εἰς	5354
150460	 ἐκτὸς	5351
150461	 ξυν	5346
150462	ωσεν	5346
150463	 τριῶν	5346
150464	 ἐμπο	5345
150465	ότητα	5343
150466	 αἰσθ	5343
150467	 τινὰς	5343
150468	 Λακεδαιμον	2881
150469	οὗ	5334
150470	ιῶν	5333
150471	σκον	5331
150472	 καρδ	5331
150473	 Ἀνα	5330
150474	 τόδε	5326
150475	 Ἐὰν	5325
150476	ζοντες	5321
150477	 ᾨδὴ	5320
150478	 ἑκάστου	5317
150479	 ἔτε	5314
150480	 Οτι	5307
150481	 ὄρος	5305
150482	 τοιαύτην	5305
150483	Αλλ	5303
150484	 ἔπε	5303
150485	 Θεός	5301
150486	 ἕτερα	5301
150487	τέρου	5296
150488	 ὀνομα	5294
150489	 ἕτερος	5287
150490	βὶ	900
150491	 πλεῖστον	5285
150492	ίζοντες	5280
150493	 θεοὺς	5280
150494	 δύνασθαι	5279
150495	 ὄν	5275
150496	 τίνα	5270
150497	 ἀρχῇ	5270
150498	ίαι	5268
150499	 ἀτι	5268
150500	 ἀληθὲς	5268
150501	 παῖς	5267
150502	 ἔχοι	5267
150503	 Ἰησοῦν	5266
150504	 Διὸς	5263
150505	δόναι	2592
150506	βραὰμ	2960
150507	κρά	5258
150508	ῤῥη	5253
150509	 ποιού	5242
150510	 πολλοῦ	5237
150511	ψεται	5230
150512	 στρατιώ	2204
150513	 γνῶσιν	5223
150514	 πρῶτα	5222
150515	 ὁμοι	5221
150516	 αἰῶνος	5221
150517	 ἐπισκό	2385
150518	 μέσῳ	5218
150519	χετο	5217
150520	κοστ	5216
150521	 ῾	5213
150522	 ὅλην	5212
150523	 ἔνδον	5212
150524	 ὑπάρχειν	5208
150525	δῃ	5205
150526	 ἄλλῳ	5205
150527	 γεγενη	5205
150528	ρησιν	5204
150529	ωϲ	5201
150530	 τοιοῦτος	5198
150531	σί	5196
150532	 ἀπορ	5196
150533	 γυναικῶν	5194
150534	 ἐσχά	5192
150535	 λέγουσι	5191
150536	 παντελῶς	5191
150537	 θεῖος	5186
150538	 ὑπῆ	5184
150539	 ἀμφὶ	5183
150540	 ἐκπο	5182
150541	 ἥλιον	5174
150542	 ἐφεξῆς	5173
150543	 ἀντί	5169
150544	 τάξιν	5167
150545	 εὗ	5166
150546	ήκοντα	2424
150547	 καθʼ	5165
150548	τόν	5162
150549	ἀπ	5161
150550	θῳ	5159
150551	δοξ	5157
150552	 ψυχὰς	5157
150553	θυμίαν	5153
150554	 καθόλου	5152
150555	 χρῆσθαι	5152
150556	ῦσαν	5143
150557	 ἔλεγον	5141
150558	 ἔλ	5129
150559	 εἴποι	5129
150560	 σοφίας	5128
150561	θανά	2696
150562	 Πρὸς	5121
150563	 ὄχ	5118
150564	παντες	605
150565	 ὁμ	5115
150566	 σχεδὸν	5114
150567	μῷ	5111
150568	οὶ	5106
150569	Τὴν	5105
150570	 ἐξουσ	2750
150571	κότας	5099
150572	 Ἀθή	5098
150573	ὗται	991
150574	ύειν	5095
150575	 ἑω	5094
150576	ιού	1180
150577	σεσιν	5086
150578	 θαλάσσης	5085
150579	 φωνὴν	5084
150580	ῆλον	5083
150581	 ἔπει	5081
150582	 λέγεται	5080
150583	δωσιν	5079
150584	 τυρανν	5079
150585	μένῳ	5077
150586	 ἑβδο	5072
150587	 λέγειν	5072
150588	 ἥλιος	5067
150589	σίους	2544
150590	γοις	5064
150591	σαύτως	1255
150592	 ἀποκ	5063
150593	 χάριτος	5058
150594	 Ἑλλην	5056
150595	λεῖς	5055
150596	 οὔπω	5053
150597	πειν	5052
150598	 Ἱερουσ	2157
150599	 τάχα	5047
150600	 τουτέστιν	5046
150601	φθ	5044
150602	τὲ	5043
150603	 Οὐκοῦν	5043
150604	 Εὐαγγελ	5040
150605	ικαῦτα	1285
150606	 ὁμό	5036
150607	 ἑτέρου	5034
150608	έως	5031
150609	 τοῖσι	5028
150610	Θεοτοκίον	1262
150611	 ἄμφω	5025
150612	 ἡλικ	2751
150613	πῶν	5020
150614	 ἐχθρῶν	5018
150615	Ὡς	5017
150616	 λοιπο	5016
150617	 προσκυν	5015
150618	 κί	447
150619	μίους	574
150620	 πόδας	5007
150621	 πέμ	5007
150622	 ἀποτε	5007
150623	 δεικν	5005
150624	 Ἰού	2313
150625	ήσας	5004
150626	 κόσμῳ	5003
150627	 λύ	5000
150628	 τοίνυν	4998
150629	λαβον	4997
150630	ωρ	1755
150631	Διὰ	4995
150632	ώτατον	4990
150633	ῖο	4988
150634	 ἑτέρων	4985
150635	 ὥστ	4985
150636	ιντο	4982
150637	 νοῦ	4973
150638	ττης	2708
150639	 διάνοιαν	4970
150640	 τύχ	2670
150641	 πλείους	4966
150642	ρεῖσθαι	4966
150643	 ὑποκει	4963
150644	 ὅμοιον	4961
150645	δεμίαν	2431
150646	όμεθα	4959
150647	 λέγοντος	4958
150648	 ἀπαρ	4958
150649	ρᾷ	4955
150650	 Ἑρ	4954
150651	 μεῖζον	4954
150652	λύ	4952
150653	 κίνη	2388
150654	 ἀρχα	4950
150655	 ἤκου	4949
150656	σασ	2483
150657	Πατ	4947
150658	 ἐποί	2186
150659	ῦντο	4945
150660	 Αἰγ	2673
150661	 Μακε	2316
150662	τείαν	4944
150663	καλεῖ	2735
150664	σθεὶς	4938
150665	 Ἀρχ	4937
150666	σιοι	4935
150667	 βαπτ	4925
150668	γένοντο	1022
150669	δὰν	1119
150670	ῄει	4923
150671	σέβειαν	2640
150672	ρὸ	1989
150673	 ὕλης	4909
150674	ξαντο	4907
150675	είῳ	4906
150676	 εἴδη	4906
150677	Ἑ	4902
150678	 ἐτ	2230
150679	 παῖδα	4901
150680	 μακαρ	4899
150681	 ζῷον	4897
150682	 κατʼ	4895
150683	 βουλόμενος	4895
150684	 Λόγου	4894
150685	Τὸν	4894
150686	Αὐ	4892
150687	 τέκνα	4890
150688	ῖραν	2664
150689	ῶναι	2224
150690	 κεφαλῆς	4882
150691	 γυναικὸς	4879
150692	φθη	4873
